id,date,dep_airport,des_airport,airline_id,total
3233,2013-08-01,EWR,LHR,VS,20374
3234,2013-05-01,JFK,NAS,B6,3196
3235,2013-08-01,JFK,AMS,DL,3750
3236,2013-07-01,JFK,GRU,AA,3664
3237,2013-03-01,JFK,SDQ,DL,6752
3238,2013-07-01,EWR,PUJ,UA,3067
3239,2013-08-01,EWR,CDG,UA,7711
3240,2013-07-01,EWR,CDG,UA,7711
3241,2013-08-01,EWR,LHR,BA,20374
3242,2013-09-01,JFK,BOG,AV,2913
3243,2013-05-01,JFK,MAD,IB,3671
3244,2013-05-01,EWR,LHR,VS,20374
3245,2013-05-01,JFK,CDG,AA,7711
3246,2013-07-01,JFK,CUN,AA,5646
3247,2013-08-01,EWR,MEX,UA,5929
3248,2013-08-01,JFK,YQB,RP,3231
3249,2013-08-01,JFK,CDG,AA,7711
3250,2013-01-01,JFK,ICN,KE,2221
3251,2013-07-01,EWR,LHR,VS,20374
3252,2013-08-01,JFK,PUJ,B6,3067
3253,2013-12-01,JFK,BOG,AV,2913
3254,2013-08-01,JFK,NRT,NH,3625
3255,2013-01-01,JFK,SVO,SU,2182
3256,2013-01-01,JFK,PTY,CM,2364
3257,2013-07-01,JFK,SVO,SU,2182
3258,2013-12-01,JFK,NRT,NH,3625
3259,2013-01-01,EWR,TLV,UA,4143
3260,2013-01-01,EWR,MEX,UA,5929
3261,2013-05-01,JFK,NRT,NH,3625
3262,2013-05-01,EWR,MEX,UA,5929
3263,2013-03-01,JFK,ZRH,LX,3248
3264,2013-07-01,EWR,EDI,UA,886
3265,2013-03-01,JFK,AMS,KL,3750
3266,2013-05-01,JFK,STI,DL,6582
3267,2013-08-01,JFK,SVO,SU,2182
3268,2013-03-01,JFK,SVO,SU,2182
3269,2013-07-01,JFK,DUB,EI,3258
3270,2013-12-01,JFK,ICN,KE,2221
3271,2013-05-01,EWR,FRA,UA,5406
3272,2013-10-01,LGA,YHZ,EV,3458
3273,2013-01-01,JFK,STI,DL,6582
3274,2013-10-01,EWR,LHR,VS,20374
3275,2013-08-01,EWR,TLV,UA,4143
3276,2013-01-01,JFK,SDQ,DL,6752
3277,2013-03-01,JFK,GRU,AA,3664
3278,2013-03-01,JFK,DUB,EI,3258
3279,2013-01-01,JFK,IST,TK,2630
3280,2013-01-01,JFK,GRU,AA,3664
3281,2013-10-01,EWR,CDG,UA,7711
3282,2013-10-01,EWR,TLV,UA,4143
3283,2013-03-01,JFK,STI,DL,6582
3284,2013-07-01,JFK,CDG,AA,7711
3285,2013-05-01,EWR,TLV,UA,4143
3286,2013-08-01,JFK,ICN,KE,2221
3287,2013-01-01,JFK,GRU,JJ,3664
3288,2013-03-01,JFK,CDG,AA,7711
3289,2013-08-01,JFK,PTY,CM,2364
3290,2013-07-01,JFK,ICN,KE,2221
3291,2013-05-01,JFK,PTY,CM,2364
3292,2013-05-01,JFK,CUN,AA,5646
3293,2013-03-01,JFK,BOG,AV,2913
3294,2013-07-01,JFK,PUJ,B6,3067
3295,2013-10-01,EWR,MEX,UA,5929
3296,2013-07-01,JFK,PTY,CM,2364
3297,2013-03-01,JFK,GRU,JJ,3664
3298,2013-12-01,JFK,SAL,TA,1578
3299,2013-03-01,JFK,ICN,KE,2221
3300,2013-01-01,JFK,NRT,NH,3625
3301,2013-05-01,JFK,SDQ,DL,6752
3302,2013-01-01,JFK,YUL,9E,18521
3303,2013-08-01,JFK,DUB,EI,3258
3304,2013-05-01,JFK,ZRH,LX,3248
3305,2013-01-01,JFK,AMS,KL,3750
3306,2013-05-01,JFK,SVO,SU,2182
3307,2013-03-01,JFK,NRT,NH,3625
3308,2013-10-01,JFK,SVO,SU,2182
3309,2013-07-01,JFK,NRT,NH,3625
3310,2013-08-01,JFK,KIN,B6,2300
3311,2013-10-01,JFK,AMS,KL,3750
3312,2013-03-01,JFK,PTY,CM,2364
3313,2013-08-01,JFK,MBJ,B6,3078
3314,2013-12-01,JFK,FCO,AZ,2982
3315,2013-10-01,JFK,DUB,EI,3258
3316,2013-03-01,EWR,SJO,UA,1798
3317,2013-08-01,JFK,KEF,FI,1446
3318,2013-07-01,JFK,KIN,B6,2300
3319,2013-10-01,EWR,FRA,UA,5406
3320,2013-05-01,JFK,DUB,EI,3258
3321,2013-03-01,EWR,PUJ,UA,3067
3322,2013-07-01,JFK,MBJ,B6,3078
3323,2013-10-01,JFK,NRT,NH,3625
3324,2013-07-01,JFK,AMS,DL,3750
3325,2013-05-01,JFK,SAL,TA,1578
3326,2013-09-01,JFK,KEF,FI,1446
3327,2013-07-01,EWR,LHR,BA,20374
3328,2013-01-01,JFK,AUA,B6,3087
3329,2013-07-01,JFK,BOG,AV,2913
3330,2013-08-01,JFK,BOG,AV,2913
3331,2013-03-01,JFK,IST,TK,2630
3332,2013-10-01,JFK,BOG,AV,2913
3333,2013-11-01,JFK,ICN,KE,2221
3334,2013-02-01,EWR,LHR,BA,20374
3335,2013-11-01,JFK,CUN,AA,5646
3336,2013-04-01,JFK,BOG,AV,2913
3337,2013-09-01,JFK,ICN,KE,2221
3338,2013-04-01,EWR,NAS,UA,3196
3339,2013-04-01,JFK,ICN,KE,2221
3340,2013-05-01,JFK,POS,BW,2322
3341,2013-02-01,EWR,YYZ,YX,34610
3342,2013-06-01,LGA,YOW,QK,4181
3343,2013-12-01,JFK,CUN,B6,5646
3344,2013-02-01,JFK,FRA,LH,5406
3345,2013-01-01,JFK,FRA,LH,5406
3346,2013-03-01,JFK,CUN,B6,5646
3347,2013-10-01,JFK,ICN,KE,2221
3348,2013-02-01,EWR,CUN,UA,5646
3349,2013-06-01,JFK,KEF,FI,1446
3350,2013-07-01,JFK,KEF,FI,1446
3351,2013-02-01,LGA,YOW,QK,4181
3352,2013-02-01,EWR,SJO,UA,1798
3353,2013-07-01,JFK,AUA,B6,3087
3354,2013-06-01,LGA,YUL,RP,18521
3355,2013-08-01,JFK,AUA,B6,3087
3356,2013-12-01,JFK,PUJ,B6,3067
3357,2013-05-01,JFK,ICN,KE,2221
3358,2013-12-01,JFK,MBJ,B6,3078
3359,2013-06-01,JFK,TLV,LY,4143
3360,2013-06-01,JFK,SAL,TA,1578
3361,2013-09-01,JFK,MAD,IB,3671
3362,2013-08-01,JFK,TLV,LY,4143
3363,2013-12-01,EWR,YYZ,YX,34610
3364,2013-01-01,JFK,KIN,BW,2300
3365,2013-05-01,JFK,FCO,AZ,2982
3366,2013-06-01,JFK,NAS,B6,3196
3367,2013-12-01,JFK,NAS,B6,3196
3368,2013-09-01,LGA,YOW,QK,4181
3369,2013-12-01,LGA,YOW,QK,4181
3370,2013-06-01,JFK,POS,BW,2322
3371,2013-07-01,JFK,TLV,LY,4143
3372,2013-07-01,LGA,YOW,QK,4181
3373,2013-06-01,EWR,YYZ,AC,34610
3374,2013-06-01,JFK,SDQ,DL,6752
3375,2013-08-01,JFK,SAL,TA,1578
3376,2013-07-01,JFK,SAL,TA,1578
3377,2013-11-01,LGA,YOW,QK,4181
3378,2013-02-01,JFK,HKG,CX,2717
3379,2013-01-01,EWR,LHR,BA,20374
3380,2013-08-01,LGA,YOW,QK,4181
3381,2013-06-01,EWR,YUL,QK,18521
3382,2013-02-01,JFK,YUL,MQ,18521
3383,2013-03-01,EWR,YYZ,YX,34610
3384,2013-01-01,LGA,YOW,QK,4181
3385,2013-04-01,LGA,YOW,QK,4181
3386,2013-02-01,EWR,YUL,QK,18521
3387,2013-03-01,LGA,YOW,QK,4181
3388,2013-11-01,JFK,DXB,EK,1918
3389,2013-02-01,JFK,YYZ,QK,34610
3390,2013-06-01,JFK,YYZ,9E,34610
3391,2013-04-01,JFK,FRA,LH,5406
3392,2013-09-01,JFK,POS,BW,2322
3393,2013-02-01,JFK,DXB,EK,1918
3394,2013-10-01,JFK,DXB,EK,1918
3395,2013-07-01,JFK,MAD,IB,3671
3396,2013-10-01,JFK,POS,BW,2322
3397,2013-04-01,JFK,HKG,CX,2717
3398,2013-09-01,JFK,DXB,EK,1918
3399,2013-11-01,JFK,FRA,LH,5406
3400,2013-11-01,JFK,POS,BW,2322
3401,2013-06-01,JFK,HKG,CX,2717
3402,2013-05-01,LGA,YOW,QK,4181
3403,2013-06-01,EWR,CUN,UA,5646
3404,2013-11-01,EWR,LHR,BA,20374
3405,2013-12-01,EWR,YQB,EV,3231
3406,2013-04-01,JFK,DXB,EK,1918
3407,2013-12-01,JFK,FRA,LH,5406
3408,2013-05-01,EWR,CUN,UA,5646
3409,2013-04-01,EWR,YUL,QK,18521
3410,2013-08-01,JFK,MAD,IB,3671
3411,2013-08-01,JFK,HKG,CX,2717
3412,2013-07-01,EWR,YUL,QK,18521
3413,2013-10-01,JFK,FCO,AZ,2982
3414,2013-08-01,EWR,YUL,QK,18521
3415,2013-10-01,LGA,YOW,QK,4181
3416,2013-09-01,EWR,YUL,QK,18521
3417,2013-03-01,JFK,HKG,CX,2717
3418,2013-07-01,JFK,FRA,LH,5406
3419,2013-07-01,EWR,CUN,UA,5646
3420,2013-07-01,JFK,HKG,CX,2717
3421,2013-01-01,JFK,HKG,CX,2717
3422,2013-12-01,JFK,DXB,EK,1918
3423,2013-05-01,JFK,HKG,CX,2717
3424,2013-09-01,JFK,FRA,LH,5406
3425,2013-06-01,JFK,YUL,MQ,18521
3426,2013-03-01,JFK,NAS,B6,3196
3427,2013-01-01,JFK,DXB,EK,1918
3428,2013-04-01,JFK,NAS,B6,3196
3429,2013-06-01,JFK,FRA,LH,5406
3430,2013-06-01,JFK,DXB,EK,1918
3431,2013-06-01,JFK,STI,DL,6582
3432,2013-02-01,JFK,LHR,DL,20374
3433,2013-12-01,EWR,YOW,EV,4181
3434,2013-04-01,JFK,POS,BW,2322
3435,2013-08-01,JFK,FRA,LH,5406
3436,2013-02-01,JFK,CUN,AA,5646
3437,2013-06-01,EWR,YYZ,RS,34610
3438,2013-03-01,JFK,FRA,LH,5406
3439,2013-12-01,EWR,YUL,QK,18521
3440,2013-06-01,JFK,FCO,AZ,2982
3441,2013-11-01,EWR,YUL,QK,18521
3442,2013-09-01,JFK,FCO,AZ,2982
3443,2013-05-01,JFK,FRA,LH,5406
3444,2013-11-01,EWR,YOW,EV,4181
3445,2013-12-01,JFK,YUL,MQ,18521
3446,2013-08-01,JFK,DXB,EK,1918
3447,2013-01-01,EWR,YHZ,EV,3458
3448,2013-05-01,JFK,DXB,EK,1918
3449,2013-02-01,JFK,POS,BW,2322
3450,2013-05-01,EWR,YYZ,RS,34610
3451,2013-07-01,JFK,NAS,B6,3196
3452,2013-10-01,EWR,YUL,QK,18521
3453,2013-05-01,EWR,YUL,QK,18521
3454,2013-03-01,EWR,YUL,QK,18521
3455,2013-03-01,EWR,LHR,BA,20374
3456,2013-07-01,JFK,FCO,AZ,2982
3457,2013-04-01,JFK,YUL,MQ,18521
3458,2013-04-01,JFK,YYZ,QK,34610
3459,2013-11-01,JFK,YYZ,9E,34610
3460,2013-12-01,EWR,LHR,BA,20374
3461,2013-03-01,JFK,DXB,EK,1918
3462,2013-08-01,JFK,FCO,AZ,2982
3463,2013-10-01,JFK,FRA,LH,5406
3464,2013-03-01,JFK,POS,BW,2322
3465,2013-08-01,JFK,NAS,B6,3196
3466,2013-11-01,JFK,YUL,MQ,18521
3467,2013-06-01,JFK,YYZ,QK,34610
3468,2013-07-01,JFK,DXB,EK,1918
3469,2013-07-01,JFK,YYZ,9E,34610
3470,2013-09-01,JFK,YUL,MQ,18521
3471,2013-09-01,JFK,YYZ,9E,34610
3472,2013-05-01,EWR,LHR,BA,20374
3473,2013-01-01,EWR,CUN,UA,5646
3474,2013-11-01,JFK,YYZ,QK,34610
3475,2013-11-01,EWR,YHZ,EV,3458
3476,2013-01-01,EWR,YUL,QK,18521
3477,2013-09-01,JFK,HKG,CX,2717
3478,2013-06-01,EWR,YHZ,EV,3458
3479,2013-11-01,JFK,STI,DL,6582
3480,2013-06-01,EWR,LHR,BA,20374
3481,2013-06-01,JFK,LHR,DL,20374
3482,2013-07-01,JFK,YUL,MQ,18521
3483,2013-04-01,JFK,LHR,DL,20374
3484,2013-10-01,EWR,YOW,EV,4181
3485,2013-09-01,JFK,YYZ,QK,34610
3486,2013-07-01,EWR,YHZ,EV,3458
3487,2013-12-01,JFK,YYZ,QK,34610
3488,2013-09-01,EWR,YHZ,EV,3458
3489,2013-11-01,JFK,SDQ,DL,6752
3490,2013-10-01,JFK,IST,TK,2630
3491,2013-07-01,JFK,YYZ,QK,34610
3492,2013-05-01,JFK,YUL,MQ,18521
3493,2013-02-01,EWR,YHZ,EV,3458
3494,2013-11-01,EWR,YYZ,KV,34610
3495,2013-01-01,EWR,YQB,EV,3231
3496,2013-04-01,EWR,LHR,BA,20374
3497,2013-09-01,EWR,YOW,EV,4181
3498,2013-09-01,JFK,LHR,DL,20374
3499,2013-11-01,EWR,YQB,EV,3231
3500,2013-01-01,JFK,YYZ,QK,34610
3501,2013-01-01,JFK,POS,BW,2322
3502,2013-09-01,JFK,SDQ,DL,6752
3503,2013-11-01,JFK,HKG,CX,2717
3504,2013-03-01,JFK,YYZ,QK,34610
3505,2013-12-01,JFK,POS,BW,2322
3506,2013-09-01,JFK,IST,TK,2630
3507,2013-02-01,EWR,YQB,EV,3231
3508,2013-12-01,JFK,CUN,AA,5646
3509,2013-06-01,JFK,IST,TK,2630
3510,2013-04-01,JFK,IST,TK,2630
3511,2013-06-01,JFK,CUN,B6,5646
3512,2013-11-01,JFK,LHR,DL,20374
3513,2013-04-01,JFK,CUN,B6,5646
3514,2013-08-01,EWR,YHZ,EV,3458
3515,2013-08-01,JFK,YYZ,QK,34610
3516,2013-08-01,JFK,YYZ,9E,34610
3517,2013-01-01,JFK,LHR,DL,20374
3518,2013-01-01,JFK,YUL,MQ,18521
3519,2013-10-01,EWR,LHR,BA,20374
3520,2013-12-01,EWR,YYZ,KV,34610
3521,2013-08-01,JFK,YUL,MQ,18521
3522,2013-12-01,JFK,LHR,DL,20374
3523,2013-05-01,JFK,LHR,DL,20374
3524,2013-03-01,JFK,CUN,AA,5646
3525,2013-09-01,JFK,STI,DL,6582
3526,2013-05-01,JFK,YYZ,QK,34610
3527,2013-10-01,EWR,YHZ,EV,3458
3528,2013-10-01,JFK,YYZ,QK,34610
3529,2013-12-01,JFK,PTY,CM,2364
3530,2013-10-01,JFK,YUL,MQ,18521
3531,2013-03-01,JFK,YUL,MQ,18521
3532,2013-08-01,JFK,CUN,B6,5646
3533,2013-01-01,JFK,CUN,AA,5646
3534,2013-10-01,JFK,YYZ,9E,34610
3535,2013-02-01,LGA,YUL,RP,18521
3536,2013-10-01,JFK,SDQ,DL,6752
3537,2013-05-01,JFK,IST,TK,2630
3538,2013-08-01,JFK,LHR,DL,20374
3539,2013-10-01,JFK,HKG,CX,2717
3540,2013-01-01,EWR,SJO,UA,1798
3541,2013-08-01,JFK,IST,TK,2630
3542,2013-07-01,JFK,CUN,B6,5646
3543,2013-05-01,JFK,CUN,B6,5646
3544,2013-12-01,JFK,HKG,CX,2717
3545,2013-07-01,JFK,IST,TK,2630
3546,2013-10-01,JFK,LHR,DL,20374
3547,2013-10-01,JFK,STI,DL,6582
3548,2013-07-01,JFK,SDQ,DL,6752
3549,2013-04-01,EWR,YYZ,EV,34610
3550,2013-03-01,JFK,LHR,DL,20374
3551,2013-08-01,JFK,SDQ,DL,6752
3552,2013-10-01,LGA,YUL,AC,18521
3553,2013-07-01,JFK,LHR,DL,20374
3554,2013-04-01,EWR,CUN,UA,5646
3555,2013-07-01,EWR,YYZ,YX,34610
3556,2013-04-01,EWR,YUL,EV,18521
3557,2013-12-01,EWR,YYZ,EV,34610
3558,2013-03-01,EWR,CUN,UA,5646
3559,2013-02-01,EWR,YUL,EV,18521
3560,2013-06-01,EWR,YOW,EV,4181
3561,2013-10-01,LGA,YUL,KV,18521
3562,2013-12-01,EWR,YHZ,EV,3458
3563,2013-02-01,JFK,YYZ,MQ,34610
3564,2013-02-01,JFK,LHR,VS,20374
3565,2013-07-01,EWR,YYZ,EV,34610
3566,2013-09-01,LGA,YUL,AC,18521
3567,2013-02-01,EWR,YOW,EV,4181
3568,2013-01-01,JFK,LHR,VS,20374
3569,2013-01-01,LGA,YUL,RP,18521
3570,2013-02-01,JFK,MEX,AM,5929
3571,2013-12-01,JFK,SDQ,DL,6752
3572,2013-07-01,EWR,YOW,EV,4181
3573,2013-02-01,JFK,CDG,AF,7711
3574,2013-07-01,EWR,YUL,EV,18521
3575,2013-01-01,EWR,YUL,EV,18521
3576,2013-05-01,LGA,YUL,RP,18521
3577,2013-04-01,EWR,YQB,EV,3231
3578,2013-04-01,LGA,YUL,RP,18521
3579,2013-04-01,EWR,YHZ,EV,3458
3580,2013-05-01,EWR,YHZ,EV,3458
3581,2013-06-01,EWR,YQB,EV,3231
3582,2013-03-01,EWR,YQB,EV,3231
3583,2013-05-01,EWR,YQB,EV,3231
3584,2013-07-01,JFK,POS,BW,2322
3585,2013-04-01,EWR,YOW,EV,4181
3586,2013-03-01,EWR,YUL,EV,18521
3587,2013-08-01,EWR,YOW,EV,4181
3588,2013-06-01,JFK,YYZ,MQ,34610
3589,2013-05-01,EWR,YOW,EV,4181
3590,2013-12-01,JFK,YYZ,MQ,34610
3591,2013-04-01,JFK,YYZ,MQ,34610
3592,2013-12-01,JFK,STI,DL,6582
3593,2013-09-01,EWR,YYZ,YX,34610
3594,2013-11-01,JFK,YYZ,MQ,34610
3595,2013-03-01,EWR,YOW,EV,4181
3596,2013-09-01,JFK,YYZ,MQ,34610
3597,2013-11-01,JFK,LHR,AA,20374
3598,2013-03-01,EWR,YHZ,EV,3458
3599,2013-08-01,EWR,YYZ,YX,34610
3600,2013-07-01,JFK,YYZ,MQ,34610
3601,2013-03-01,JFK,LHR,VS,20374
3602,2013-01-01,EWR,YOW,EV,4181
3603,2013-10-01,JFK,YYZ,MQ,34610
3604,2013-09-01,EWR,YYZ,EV,34610
3605,2013-11-01,JFK,LHR,VS,20374
3606,2013-06-01,JFK,MEX,AM,5929
3607,2013-01-01,JFK,CDG,AF,7711
3608,2013-09-01,EWR,YQB,EV,3231
3609,2013-04-01,JFK,LHR,VS,20374
3610,2013-04-01,JFK,MEX,AM,5929
3611,2013-02-01,JFK,LHR,AA,20374
3612,2013-07-01,EWR,YQB,EV,3231
3613,2013-11-01,JFK,MEX,AM,5929
3614,2013-02-01,LGA,YUL,MQ,18521
3615,2013-06-01,JFK,LHR,AA,20374
3616,2013-04-01,JFK,LHR,AA,20374
3617,2013-06-01,JFK,LHR,VS,20374
3618,2013-05-01,JFK,YYZ,MQ,34610
3619,2013-09-01,JFK,LHR,AA,20374
3620,2013-09-01,JFK,LHR,VS,20374
3621,2013-12-01,JFK,LHR,VS,20374
3622,2013-09-01,JFK,MEX,AM,5929
3623,2013-02-01,JFK,SDQ,B6,6752
3624,2013-08-01,EWR,YYZ,EV,34610
3625,2013-12-01,JFK,LHR,AA,20374
3626,2013-12-01,EWR,YUL,EV,18521
3627,2013-08-01,EWR,YQB,EV,3231
3628,2013-06-01,EWR,YUL,EV,18521
3629,2013-07-01,JFK,LHR,AA,20374
3630,2013-03-01,JFK,MEX,AM,5929
3631,2013-01-01,JFK,YYZ,MQ,34610
3632,2013-03-01,JFK,YYZ,MQ,34610
3633,2013-03-01,LGA,YUL,RP,18521
3634,2013-08-01,JFK,MEX,AM,5929
3635,2013-07-01,EWR,YYZ,RS,34610
3636,2013-08-01,JFK,LHR,VS,20374
3637,2013-05-01,JFK,LHR,VS,20374
3638,2013-11-01,LGA,YUL,MQ,18521
3639,2013-08-01,JFK,YYZ,MQ,34610
3640,2013-08-01,JFK,STI,DL,6582
3641,2013-07-01,JFK,LHR,VS,20374
3642,2013-10-01,JFK,LHR,VS,20374
3643,2013-12-01,LGA,YUL,MQ,18521
3644,2013-07-01,JFK,STI,DL,6582
3645,2013-08-01,JFK,LHR,AA,20374
3646,2013-12-01,EWR,LHR,UA,20374
3647,2013-10-01,JFK,MEX,AM,5929
3648,2013-07-01,JFK,MEX,AM,5929
3649,2013-05-01,JFK,LHR,AA,20374
3650,2013-10-01,JFK,LHR,AA,20374
3651,2013-08-01,EWR,YUL,EV,18521
3652,2013-05-01,JFK,MEX,AM,5929
3653,2013-12-01,JFK,MEX,AM,5929
3654,2013-03-01,JFK,CDG,AF,7711
3655,2013-09-01,EWR,YUL,EV,18521
3656,2013-09-01,LGA,YUL,MQ,18521
3657,2013-05-01,EWR,YUL,EV,18521
3658,2013-06-01,LGA,YUL,MQ,18521
3659,2013-01-01,JFK,MEX,AM,5929
3660,2013-10-01,EWR,YUL,EV,18521
3661,2013-10-01,EWR,YQB,EV,3231
3662,2013-11-01,EWR,YUL,EV,18521
3663,2013-08-01,JFK,POS,BW,2322
3664,2013-11-01,EWR,YYZ,EV,34610
3665,2013-04-01,EWR,YYZ,YX,34610
3666,2013-04-01,LGA,YUL,MQ,18521
3667,2013-03-01,LGA,YUL,MQ,18521
3668,2013-07-01,LGA,YUL,MQ,18521
3669,2013-02-01,EWR,LHR,UA,20374
3670,2013-11-01,JFK,CDG,AF,7711
3671,2013-02-01,LGA,YUL,AC,18521
3672,2013-08-01,LGA,YUL,MQ,18521
3673,2013-08-01,EWR,YYZ,RS,34610
3674,2013-05-01,LGA,YUL,MQ,18521
3675,2013-06-01,EWR,YYZ,YX,34610
3676,2013-11-01,EWR,LHR,UA,20374
3677,2013-01-01,LGA,YUL,MQ,18521
3678,2013-01-01,JFK,LHR,AA,20374
3679,2013-01-01,JFK,SDQ,B6,6752
3680,2013-10-01,LGA,YUL,MQ,18521
3681,2013-03-01,JFK,SDQ,B6,6752
3682,2013-05-01,JFK,SDQ,B6,6752
3683,2013-02-01,JFK,STI,B6,6582
3684,2013-04-01,EWR,LHR,UA,20374
3685,2013-03-01,EWR,LHR,UA,20374
3686,2013-11-01,JFK,SDQ,B6,6752
3687,2013-02-01,EWR,YYZ,AC,34610
3688,2013-07-01,LGA,YUL,AC,18521
3689,2013-12-01,JFK,CDG,AF,7711
3690,2013-04-01,LGA,YUL,AC,18521
3691,2013-03-01,LGA,YUL,AC,18521
3692,2013-05-01,LGA,YUL,AC,18521
3693,2013-02-01,LGA,YYZ,WS,34610
3694,2013-03-01,JFK,LHR,AA,20374
3695,2013-01-01,EWR,LHR,UA,20374
3696,2013-06-01,JFK,CDG,AF,7711
3697,2013-09-01,EWR,LHR,UA,20374
3698,2013-04-01,JFK,SDQ,B6,6752
3699,2013-02-01,EWR,YYZ,EV,34610
3700,2013-10-01,JFK,SDQ,B6,6752
3701,2013-06-01,EWR,LHR,UA,20374
3702,2013-04-01,JFK,CDG,AF,7711
3703,2013-10-01,JFK,CDG,AF,7711
3704,2013-09-01,JFK,CDG,AF,7711
3705,2013-08-01,EWR,LHR,UA,20374
3706,2013-10-01,EWR,YYZ,KV,34610
3707,2013-09-01,JFK,SDQ,B6,6752
3708,2013-10-01,EWR,LHR,UA,20374
3709,2013-05-01,EWR,LHR,UA,20374
3710,2013-07-01,EWR,LHR,UA,20374
3711,2013-05-01,JFK,STI,B6,6582
3712,2013-08-01,JFK,CDG,AF,7711
3713,2013-01-01,LGA,YUL,AC,18521
3714,2013-11-01,JFK,STI,B6,6582
3715,2013-07-01,JFK,CDG,AF,7711
3716,2013-05-01,JFK,CDG,AF,7711
3717,2013-01-01,JFK,STI,B6,6582
3718,2013-05-01,EWR,YYZ,YX,34610
3719,2013-04-01,JFK,STI,B6,6582
3720,2013-03-01,JFK,STI,B6,6582
3721,2013-05-01,EWR,YYZ,AC,34610
3722,2013-03-01,EWR,YYZ,AC,34610
3723,2013-04-01,EWR,YYZ,AC,34610
3724,2013-06-01,JFK,SDQ,B6,6752
3725,2013-12-01,LGA,YYZ,WS,34610
3726,2013-06-01,LGA,YUL,AC,18521
3727,2013-01-01,EWR,YYZ,AC,34610
3728,2013-04-01,LGA,YYZ,WS,34610
3729,2013-02-01,JFK,LHR,BA,20374
3730,2013-03-01,EWR,YYZ,EV,34610
3731,2013-08-01,LGA,YUL,RS,18521
3732,2013-06-01,JFK,STI,B6,6582
3733,2013-06-01,LGA,YYZ,WS,34610
3734,2013-10-01,EWR,YYZ,EV,34610
3735,2013-10-01,JFK,STI,B6,6582
3736,2013-12-01,LGA,YUL,KV,18521
3737,2013-11-01,LGA,YUL,KV,18521
3738,2013-12-01,JFK,SDQ,B6,6752
3739,2013-01-01,LGA,YYZ,WS,34610
3740,2013-07-01,LGA,YYZ,WS,34610
3741,2013-09-01,JFK,STI,B6,6582
3742,2013-11-01,LGA,YYZ,WS,34610
3743,2013-03-01,LGA,YYZ,WS,34610
3744,2013-09-01,LGA,YYZ,WS,34610
3745,2013-05-01,LGA,YYZ,WS,34610
3746,2013-12-01,LGA,YYZ,MQ,34610
3747,2013-01-01,JFK,LHR,BA,20374
3748,2013-08-01,LGA,YYZ,WS,34610
3749,2013-12-01,JFK,STI,B6,6582
3750,2013-04-01,JFK,LHR,BA,20374
3751,2013-03-01,JFK,LHR,BA,20374
3752,2013-01-01,EWR,YYZ,EV,34610
3753,2013-10-01,LGA,YYZ,WS,34610
3754,2013-02-01,LGA,YYZ,MQ,34610
3755,2013-06-01,LGA,YYZ,MQ,34610
3756,2013-11-01,JFK,LHR,BA,20374
3757,2013-04-01,LGA,YYZ,MQ,34610
3758,2013-07-01,JFK,LHR,BA,20374
3759,2013-09-01,LGA,YYZ,MQ,34610
3760,2013-11-01,LGA,YYZ,MQ,34610
3761,2013-12-01,JFK,LHR,BA,20374
3762,2013-08-01,JFK,LHR,BA,20374
3763,2013-05-01,LGA,YYZ,MQ,34610
3764,2013-07-01,LGA,YYZ,MQ,34610
3765,2013-06-01,JFK,LHR,BA,20374
3766,2013-07-01,JFK,SDQ,B6,6752
3767,2013-08-01,JFK,SDQ,B6,6752
3768,2013-09-01,JFK,LHR,BA,20374
3769,2013-03-01,LGA,YYZ,MQ,34610
3770,2013-07-01,JFK,STI,B6,6582
3771,2013-08-01,LGA,YYZ,MQ,34610
3772,2013-05-01,JFK,LHR,BA,20374
3773,2013-10-01,JFK,LHR,BA,20374
3774,2013-08-01,JFK,STI,B6,6582
3775,2013-01-01,LGA,YYZ,MQ,34610
3776,2013-10-01,LGA,YYZ,MQ,34610
3777,2013-12-01,LGA,YYZ,AC,34610
3778,2013-12-01,EWR,YTZ,PD,7615
3779,2013-02-01,LGA,YYZ,AC,34610
3780,2013-02-01,EWR,YTZ,PD,7615
3781,2013-06-01,EWR,YTZ,PD,7615
3782,2013-09-01,EWR,YTZ,PD,7615
3783,2013-11-01,EWR,YTZ,PD,7615
3784,2013-01-01,EWR,YTZ,PD,7615
3785,2013-05-01,EWR,YTZ,PD,7615
3786,2013-03-01,EWR,YTZ,PD,7615
3787,2013-04-01,EWR,YTZ,PD,7615
3788,2013-10-01,EWR,YTZ,PD,7615
3789,2013-07-01,EWR,YTZ,PD,7615
3790,2013-09-01,LGA,YYZ,AC,34610
3791,2013-08-01,EWR,YTZ,PD,7615
3792,2013-03-01,LGA,YYZ,AC,34610
3793,2013-05-01,LGA,YYZ,AC,34610
3794,2013-04-01,LGA,YYZ,AC,34610
3795,2013-07-01,LGA,YYZ,AC,34610
3796,2013-08-01,LGA,YYZ,AC,34610
3797,2013-01-01,LGA,YYZ,AC,34610
3798,2013-11-01,LGA,YYZ,AC,34610
3799,2013-06-01,LGA,YYZ,AC,34610
3800,2013-10-01,LGA,YYZ,AC,34610
