index,year,dep_airport,des_airport,alid,airline_id,dom_fgn,scheduled,chartered,total
513,2019,JFK,YYZ,19779,CX,0,7,0,7
514,2020,EWR,YHZ,20452,YX,1,7,0,7
515,2020,JFK,GIG,19790,DL,1,7,0,7
516,2020,EWR,PVG,19977,UA,1,7,0,7
517,2019,LGA,NAS,19805,AA,1,7,0,7
518,2019,JFK,YYZ,19779,CX,0,7,0,7
519,2019,EWR,ARN,19977,UA,1,7,0,7
520,2019,JFK,MEX,19545,CV,0,7,0,7
521,2020,EWR,BON,19977,UA,1,7,0,7
522,2019,JFK,EDI,19790,DL,1,7,0,7
523,2020,EWR,PEK,19977,UA,1,7,0,7
524,2019,EWR,GLA,19977,UA,1,7,0,7
525,2019,JFK,MEX,19545,CV,0,7,0,7
526,2019,EWR,ATH,19977,UA,1,7,0,7
527,2019,EWR,YOW,20452,YX,1,7,0,7
528,2019,EWR,LIR,19977,UA,1,8,0,8
529,2019,JFK,SXM,19805,AA,1,8,0,8
530,2019,JFK,TAB,19542,BW,0,8,0,8
531,2019,EWR,ANU,19977,UA,1,8,0,8
532,2019,JFK,LRM,20409,B6,1,8,0,8
533,2019,EWR,PVR,19977,UA,1,8,0,8
534,2019,EWR,SAL,19977,UA,1,8,0,8
535,2019,EWR,SAP,19977,UA,1,8,0,8
536,2019,EWR,SXM,19977,UA,1,8,0,8
537,2019,JFK,FRA,20120,DE,0,8,0,8
538,2019,EWR,UVF,19977,UA,1,8,0,8
539,2019,EWR,YQB,20445,C5,1,8,0,8
540,2019,EWR,GUA,19977,UA,1,8,0,8
541,2019,JFK,YYZ,19779,CX,0,8,0,8
542,2019,EWR,KEF,19977,UA,1,8,0,8
543,2019,EWR,POP,19977,UA,1,8,0,8
544,2019,EWR,UVF,19977,UA,1,8,0,8
545,2019,EWR,CUN,21342,VB,0,8,0,8
546,2019,EWR,BON,19977,UA,1,8,0,8
547,2020,JFK,BUD,19555,LO,0,8,0,8
548,2019,EWR,BGI,20409,B6,1,8,0,8
549,2019,JFK,ANU,19790,DL,1,8,0,8
550,2020,EWR,BGI,20409,B6,1,8,0,8
551,2020,EWR,BON,19977,UA,1,8,0,8
552,2019,LGA,AUA,19805,AA,1,8,0,8
553,2020,EWR,CUR,19977,UA,1,8,0,8
554,2019,JFK,ANU,19790,DL,1,8,0,8
555,2020,EWR,HAV,19977,UA,1,8,0,8
556,2020,EWR,UVF,19977,UA,1,8,0,8
557,2019,JFK,LRM,20409,B6,1,8,0,8
558,2020,JFK,TLV,20200,5C,0,8,0,8
559,2019,JFK,PLS,19790,DL,1,8,0,8
560,2020,JFK,TAB,19542,BW,0,8,0,8
561,2019,JFK,SKB,19790,DL,1,8,0,8
562,2020,JFK,SVD,19542,BW,0,8,0,8
563,2019,JFK,TAB,19542,BW,0,8,0,8
564,2019,JFK,SKB,19805,AA,1,8,0,8
565,2019,JFK,SKB,19790,DL,1,8,0,8
566,2019,JFK,MEX,19545,CV,0,8,0,8
567,2019,JFK,CUN,19805,AA,1,8,0,8
568,2019,JFK,FCO,21579,DY,0,8,0,8
569,2019,EWR,BGI,20409,B6,1,8,0,8
570,2019,EWR,BON,19977,UA,1,8,0,8
571,2019,EWR,CUR,19977,UA,1,8,0,8
572,2020,JFK,MEX,19545,CV,0,8,0,8
573,2020,JFK,MAD,20119,UX,0,8,0,8
574,2019,JFK,LRM,20409,B6,1,8,0,8
575,2019,EWR,UVF,19977,UA,1,8,0,8
576,2019,EWR,RZE,19555,LO,0,8,0,8
577,2020,JFK,HKG,19545,CV,0,8,0,8
578,2019,JFK,SXM,19790,DL,1,8,0,8
579,2019,JFK,TAB,19542,BW,0,8,0,8
580,2019,LGA,AUA,19805,AA,1,8,0,8
581,2019,LGA,NAS,19805,AA,1,8,0,8
582,2019,LGA,YHZ,20452,YX,1,8,0,8
583,2020,JFK,BCN,19547,IB,0,8,0,8
584,2019,JFK,MEX,19545,CV,0,8,0,8
585,2019,JFK,SKB,19790,DL,1,8,0,8
586,2019,JFK,SKB,19805,AA,1,8,0,8
587,2019,EWR,RZE,19555,LO,0,8,0,8
588,2019,LGA,YHZ,20452,YX,1,8,0,8
589,2019,EWR,CUN,21342,VB,0,8,0,8
590,2019,EWR,UVF,19977,UA,1,8,0,8
591,2019,EWR,SKB,19977,UA,1,8,0,8
592,2019,EWR,SAP,19977,UA,1,8,0,8
593,2019,EWR,SAL,19977,UA,1,8,0,8
594,2019,JFK,YYZ,19779,CX,0,8,0,8
595,2019,JFK,SVD,19542,BW,0,8,0,8
596,2019,JFK,SKB,19790,DL,1,8,0,8
597,2019,JFK,MEX,19545,CV,0,8,0,8
598,2019,JFK,LEJ,21427,3S,0,8,0,8
599,2019,JFK,ISL,19821,TK,0,8,0,8
600,2019,JFK,FRA,21427,3S,0,8,0,8
601,2019,JFK,EMA,21427,3S,0,8,0,8
602,2020,JFK,ANU,19790,DL,1,8,0,8
603,2020,JFK,LIR,19805,AA,1,8,0,8
604,2020,JFK,MEX,19545,CV,0,8,0,8
605,2019,EWR,GUA,19977,UA,1,8,0,8
606,2020,JFK,PUJ,19805,AA,1,8,0,8
607,2019,JFK,PLS,19790,DL,1,8,0,8
608,2020,JFK,SKB,19790,DL,1,8,0,8
609,2020,JFK,SXM,19805,AA,1,8,0,8
610,2020,JFK,TAB,19542,BW,0,8,0,8
611,2019,JFK,SKB,19790,DL,1,8,0,8
612,2019,JFK,TAB,19542,BW,0,8,0,8
613,2019,EWR,YQB,20445,C5,1,8,0,8
614,2019,EWR,SXM,19977,UA,1,8,0,8
615,2019,EWR,POP,19977,UA,1,8,0,8
616,2019,EWR,PLS,19977,UA,1,8,0,8
617,2019,EWR,BGI,20409,B6,1,8,0,8
618,2019,EWR,BON,19977,UA,1,8,0,8
619,2019,EWR,BZE,19977,UA,1,8,0,8
620,2019,EWR,GCM,19977,UA,1,8,0,8
621,2019,EWR,SAP,19977,UA,1,8,0,8
622,2019,EWR,UVF,19977,UA,1,8,0,8
623,2019,EWR,YYZ,20452,YX,1,8,0,8
624,2019,EWR,BZE,19977,UA,1,8,0,8
625,2019,JFK,ANU,19790,DL,1,8,0,8
626,2020,EWR,YUL,20206,QK,0,8,0,8
627,2019,EWR,BON,19977,UA,1,8,0,8
628,2019,EWR,MBJ,19977,UA,1,8,0,8
629,2019,EWR,GUA,19977,UA,1,8,0,8
630,2019,LGA,YYZ,21610,RV,0,8,0,8
631,2019,LGA,YYZ,20452,YX,1,8,0,8
632,2019,LGA,NAS,19805,AA,1,8,0,8
633,2019,EWR,BGI,20409,B6,1,8,0,8
634,2019,EWR,ANU,19977,UA,1,8,0,8
635,2019,JFK,ANU,19790,DL,1,8,0,8
636,2019,EWR,BGI,20409,B6,1,8,0,8
637,2019,JFK,MEX,19545,CV,0,8,0,8
638,2019,JFK,PAP,19790,DL,1,8,0,8
639,2019,JFK,SKB,19790,DL,1,8,0,8
640,2019,JFK,SKB,19805,AA,1,8,0,8
641,2019,JFK,SVD,19542,BW,0,8,0,8
642,2019,JFK,SXM,19805,AA,1,8,0,8
643,2019,JFK,TAB,19542,BW,0,8,0,8
644,2019,JFK,YYZ,19779,CX,0,8,0,8
645,2019,JFK,TAB,19542,BW,0,8,0,8
646,2019,JFK,PLS,19790,DL,1,8,0,8
647,2019,JFK,MEX,19545,CV,0,8,0,8
648,2019,JFK,LRM,20409,B6,1,8,0,8
649,2019,JFK,LGG,19558,LY,0,8,0,8
650,2019,LGA,NAS,19805,AA,1,8,0,8
651,2019,JFK,ANU,19790,DL,1,8,0,8
652,2020,LGA,AUA,19805,AA,1,8,0,8
653,2020,LGA,BDA,19805,AA,1,8,0,8
654,2019,EWR,UVF,19977,UA,1,8,0,8
655,2019,EWR,SXM,19977,UA,1,8,0,8
656,2019,EWR,SAP,19977,UA,1,8,0,8
657,2019,EWR,SAL,19977,UA,1,8,0,8
658,2019,EWR,PVR,19977,UA,1,8,0,8
659,2019,EWR,POP,19977,UA,1,8,0,8
660,2019,EWR,LIR,19977,UA,1,8,0,8
661,2019,EWR,GCM,19977,UA,1,8,0,8
662,2019,EWR,CUN,21342,VB,0,8,0,8
663,2019,EWR,BON,19977,UA,1,8,0,8
664,2019,EWR,BGI,20409,B6,1,8,0,8
665,2019,JFK,YYZ,19779,CX,0,8,0,8
666,2019,EWR,ANU,19977,UA,1,8,0,8
667,2019,JFK,SVD,19542,BW,0,8,0,8
668,2019,EWR,YYZ,20452,YX,1,8,0,8
669,2019,JFK,CDG,21366,SE,0,8,0,8
670,2019,JFK,ANU,19790,DL,1,8,0,8
671,2019,JFK,GND,19790,DL,1,8,0,8
672,2019,JFK,PAP,19790,DL,1,8,0,8
673,2019,JFK,SKB,19790,DL,1,8,0,8
674,2019,JFK,SKB,19805,AA,1,8,0,8
675,2019,JFK,SXM,19805,AA,1,8,0,8
676,2019,JFK,TAB,19542,BW,0,8,0,8
677,2019,JFK,PAP,19790,DL,1,8,0,8
678,2019,JFK,YYZ,19779,CX,0,8,0,8
679,2019,JFK,SXM,19790,DL,1,8,0,8
680,2019,JFK,SVD,19542,BW,0,8,0,8
681,2019,JFK,SKB,19790,DL,1,8,0,8
682,2020,JFK,SAP,19574,TA,0,8,0,8
683,2019,JFK,SKB,19805,AA,1,8,0,8
684,2019,EWR,ANU,19977,UA,1,8,0,8
685,2019,EWR,BGI,20409,B6,1,8,0,8
686,2019,EWR,BON,19977,UA,1,8,0,8
687,2019,LGA,NAS,19805,AA,1,8,0,8
688,2019,LGA,YOW,20304,OO,1,8,0,8
689,2019,EWR,CUN,21342,VB,0,8,0,8
690,2019,JFK,SVD,19542,BW,0,8,0,8
691,2019,EWR,RZE,19555,LO,0,9,0,9
692,2019,JFK,YYZ,19779,CX,0,9,0,9
693,2019,JFK,YYZ,19779,CX,0,9,0,9
694,2019,JFK,MEX,19545,CV,0,9,0,9
695,2020,JFK,LIR,19805,AA,1,9,0,9
696,2019,JFK,MEX,19545,CV,0,9,0,9
697,2019,EWR,MAN,21624,LS,0,9,0,9
698,2019,EWR,RZE,19555,LO,0,9,0,9
699,2019,EWR,BGI,20409,B6,1,9,0,9
700,2020,EWR,POS,19977,UA,1,9,0,9
701,2020,EWR,YHZ,20452,YX,1,9,0,9
702,2019,EWR,RZE,19555,LO,0,9,0,9
703,2019,EWR,POP,19977,UA,1,10,0,10
704,2020,EWR,BON,19977,UA,1,10,0,10
705,2020,EWR,BGI,20409,B6,1,10,0,10
706,2019,JFK,EMA,21427,3S,0,10,0,10
707,2020,LGA,AUA,19805,AA,1,10,0,10
708,2019,LGA,AUA,19805,AA,1,10,0,10
709,2019,JFK,TAB,19542,BW,0,10,0,10
710,2019,LGA,NAS,19805,AA,1,10,0,10
711,2020,EWR,SKB,19977,UA,1,10,0,10
712,2019,JFK,LEJ,21427,3S,0,10,0,10
713,2019,EWR,BON,19977,UA,1,10,0,10
714,2019,JFK,LRM,20409,B6,1,10,0,10
715,2020,JFK,FRA,21427,3S,0,10,0,10
716,2019,EWR,CUN,21342,VB,0,10,0,10
717,2019,JFK,YYZ,19779,CX,0,10,0,10
718,2019,EWR,PVR,19977,UA,1,10,0,10
719,2019,JFK,SVD,19542,BW,0,10,0,10
720,2020,JFK,SNN,19623,EI,0,10,0,10
721,2019,JFK,SVD,19542,BW,0,10,0,10
722,2019,JFK,TAB,19542,BW,0,10,0,10
723,2019,EWR,YYZ,19531,AC,0,10,1,11
724,2020,JFK,TAS,20080,HY,0,10,0,10
725,2020,JFK,LGG,20200,5C,0,10,0,10
726,2019,JFK,LIR,20409,B6,1,10,0,10
727,2019,JFK,MEX,19545,CV,0,10,0,10
728,2019,EWR,RZE,19555,LO,0,10,0,10
729,2019,EWR,SXM,19977,UA,1,10,0,10
730,2019,EWR,SAP,19977,UA,1,10,0,10
731,2019,EWR,LIR,19977,UA,1,10,0,10
732,2020,JFK,ANU,19790,DL,1,10,0,10
733,2019,EWR,CUN,21342,VB,0,10,0,10
734,2019,JFK,SVD,19542,BW,0,10,0,10
735,2019,JFK,ANU,19790,DL,1,10,0,10
736,2019,EWR,PVR,19977,UA,1,10,0,10
737,2019,JFK,BCN,21579,DY,0,10,0,10
738,2020,JFK,PUJ,19805,AA,1,10,0,10
739,2019,JFK,ANU,19790,DL,1,10,0,10
740,2019,JFK,BOM,19533,AI,0,10,0,10
741,2019,JFK,PLS,19790,DL,1,10,0,10
742,2019,JFK,SVD,19542,BW,0,10,0,10
743,2019,JFK,TAB,19542,BW,0,10,0,10
744,2019,JFK,YYZ,19779,CX,0,10,0,10
745,2020,JFK,SKB,19790,DL,1,10,0,10
746,2020,EWR,UVF,19977,UA,1,10,0,10
747,2020,JFK,SXM,19805,AA,1,10,0,10
748,2019,EWR,GCM,19977,UA,1,10,0,10
749,2020,EWR,SAP,19977,UA,1,10,0,10
750,2019,LGA,YYZ,21611,KV,0,10,0,10
751,2020,JFK,FRA,21427,3S,0,10,0,10
752,2019,EWR,UVF,19977,UA,1,10,0,10
753,2019,EWR,SAL,19977,UA,1,10,0,10
754,2019,EWR,SAP,19977,UA,1,10,0,10
755,2020,JFK,GCM,19912,KX,0,10,0,10
756,2019,JFK,ARN,21579,DY,0,10,0,10
757,2019,JFK,MEX,19545,CV,0,10,0,10
758,2019,EWR,ANU,19977,UA,1,10,0,10
759,2020,EWR,SAP,19977,UA,1,10,0,10
760,2019,EWR,SXM,19977,UA,1,10,0,10
761,2019,EWR,BZE,19977,UA,1,10,0,10
762,2019,EWR,BON,19977,UA,1,10,0,10
763,2019,JFK,SVD,19542,BW,0,10,0,10
764,2019,EWR,LIR,19977,UA,1,10,0,10
765,2019,EWR,UVF,19977,UA,1,10,0,10
766,2019,EWR,BON,19977,UA,1,10,0,10
767,2019,EWR,BGI,20409,B6,1,10,0,10
768,2019,LGA,NAS,19805,AA,1,10,0,10
769,2019,JFK,PAP,19790,DL,1,10,0,10
770,2019,EWR,SXM,19977,UA,1,10,0,10
771,2019,EWR,SJD,19977,UA,1,10,0,10
772,2019,EWR,ANU,19977,UA,1,10,0,10
773,2020,LGA,BDA,19805,AA,1,10,0,10
774,2019,JFK,SKB,19790,DL,1,10,0,10
775,2019,JFK,SKB,19805,AA,1,10,0,10
776,2019,JFK,SXM,19805,AA,1,10,0,10
777,2019,JFK,TAB,19542,BW,0,10,0,10
778,2020,EWR,CUR,19977,UA,1,10,0,10
779,2019,LGA,NAS,19805,AA,1,10,0,10
780,2019,EWR,PVR,19977,UA,1,10,0,10
781,2019,LGA,YHZ,20452,YX,1,10,0,10
782,2019,EWR,UVF,19977,UA,1,10,0,10
783,2019,EWR,SAP,19977,UA,1,10,0,10
784,2019,EWR,SAL,19977,UA,1,10,0,10
785,2020,JFK,BEG,21738,JU,0,10,0,10
786,2019,EWR,ANU,19977,UA,1,10,0,10
787,2019,JFK,TLV,20200,5C,0,11,0,11
788,2020,JFK,SVD,19542,BW,0,11,0,11
789,2020,EWR,MXP,19977,UA,1,11,0,11
790,2020,JFK,YYZ,19779,CX,0,11,0,11
791,2019,JFK,LCY,19540,BA,0,11,0,11
792,2019,EWR,BGI,20409,B6,1,11,0,11
793,2019,EWR,STN,19917,5X,1,11,0,11
794,2019,JFK,SNN,19540,BA,0,11,0,11
795,2019,EWR,SJD,19977,UA,1,11,0,11
796,2020,EWR,FCO,19977,UA,1,11,0,11
797,2019,JFK,GRU,19552,LA,0,11,0,11
798,2019,EWR,POS,19977,UA,1,11,0,11
799,2019,JFK,GCM,20409,B6,1,11,0,11
800,2019,EWR,WAW,19555,LO,0,12,0,12
801,2019,JFK,SXM,19790,DL,1,12,0,12
802,2020,EWR,SAL,19977,UA,1,12,0,12
803,2020,JFK,CAN,20133,CZ,0,12,0,12
804,2019,JFK,LIR,20409,B6,1,12,0,12
805,2020,JFK,ADD,20153,ET,0,12,0,12
806,2020,JFK,TLV,20200,5C,0,12,0,12
807,2020,JFK,SKB,19805,AA,1,12,0,12
808,2019,JFK,ISL,19821,TK,0,12,0,12
809,2019,JFK,FRA,20120,DE,0,12,0,12
810,2019,EWR,STN,20107,FX,1,12,0,12
811,2019,EWR,GCM,19977,UA,1,12,0,12
812,2019,EWR,SAL,19977,UA,1,12,0,12
813,2019,EWR,SKB,19977,UA,1,12,0,12
814,2019,EWR,YOW,20452,YX,1,12,0,12
815,2019,EWR,CUN,21342,VB,0,12,0,12
816,2019,EWR,SAP,19977,UA,1,12,0,12
817,2019,EWR,SAL,19977,UA,1,12,0,12
818,2019,EWR,GCM,19977,UA,1,12,0,12
819,2019,JFK,HKG,19545,CV,0,12,0,12
820,2019,JFK,LRM,20409,B6,1,12,0,12
821,2020,EWR,GUA,19977,UA,1,12,0,12
822,2020,JFK,YYZ,19779,CX,0,13,0,13
823,2019,EWR,YOW,20452,YX,1,13,0,13
824,2020,JFK,ISL,19821,TK,0,13,0,13
825,2019,JFK,LGG,20200,5C,0,13,0,13
826,2019,JFK,CUN,19805,AA,1,13,0,13
827,2019,JFK,LRM,20409,B6,1,13,0,13
828,2019,EWR,YUL,20452,YX,1,13,0,13
829,2019,JFK,BUD,19555,LO,0,14,0,14
830,2020,EWR,WAW,19555,LO,0,14,0,14
831,2019,JFK,FRA,21427,3S,0,14,0,14
832,2020,JFK,FRA,21427,3S,0,14,0,14
833,2020,JFK,MXP,19539,AZ,0,14,0,14
834,2020,JFK,LUX,19545,CV,0,14,0,14
835,2020,JFK,EZE,19535,AR,0,14,0,14
836,2019,EWR,CPT,19977,UA,1,14,0,14
837,2019,JFK,GCM,20409,B6,1,14,0,14
838,2019,JFK,LRM,20409,B6,1,14,0,14
839,2020,JFK,GYD,21692,J2,0,14,0,14
840,2019,EWR,STN,20107,FX,1,14,0,14
841,2019,JFK,BRU,20277,OZ,0,14,0,14
842,2019,JFK,SAP,19574,TA,0,14,0,14
843,2019,JFK,ANU,19805,AA,1,14,0,14
844,2019,JFK,SAP,19574,TA,0,14,0,14
845,2020,LGA,YUL,20206,QK,0,14,0,14
846,2019,JFK,BRU,20277,OZ,0,14,0,14
847,2019,EWR,CDG,20107,FX,1,15,0,15
848,2020,JFK,SNN,19540,BA,0,15,0,15
849,2020,JFK,LCY,19540,BA,0,15,0,15
850,2020,JFK,DSS,19790,DL,1,15,0,15
851,2020,JFK,LGG,20200,5C,0,15,0,15
852,2019,JFK,SAP,19574,TA,0,15,0,15
853,2019,EWR,YHZ,20452,YX,1,15,0,15
854,2020,JFK,FCO,21579,DY,0,15,0,15
855,2019,EWR,YOW,20366,EV,1,15,0,15
856,2020,JFK,SAL,22001,Q6,0,15,0,15
857,2019,EWR,CDG,20107,FX,1,15,0,15
858,2020,JFK,HKG,19545,CV,0,15,0,15
859,2020,JFK,VIE,19873,OS,0,16,0,16
860,2019,EWR,OPO,19576,TP,0,16,0,16
861,2020,EWR,BZE,19977,UA,1,16,0,16
862,2019,EWR,SJD,19977,UA,1,16,0,16
863,2019,JFK,DSS,19790,DL,1,16,0,16
864,2019,JFK,GDL,21351,Y4,0,16,0,16
865,2019,JFK,LCY,19540,BA,0,16,0,16
866,2019,JFK,TAS,20080,HY,0,16,0,16
867,2020,EWR,SKB,19977,UA,1,16,0,16
868,2019,JFK,LRM,20409,B6,1,16,0,16
869,2019,JFK,GDL,21351,Y4,0,16,0,16
870,2019,JFK,CTU,21271,HU,0,16,0,16
871,2019,JFK,CKG,21271,HU,0,16,0,16
872,2019,EWR,YYZ,20452,YX,1,16,0,16
873,2019,JFK,BUD,19555,LO,0,16,0,16
874,2019,JFK,BEG,21738,JU,0,16,0,16
875,2020,JFK,TAS,20080,HY,0,16,0,16
876,2019,JFK,ADD,20153,ET,0,16,0,16
877,2020,EWR,SAL,19977,UA,1,16,0,16
878,2019,JFK,SAP,19574,TA,0,16,0,16
879,2020,JFK,SAP,19574,TA,0,16,0,16
880,2020,JFK,SJO,20409,B6,1,16,0,16
881,2020,JFK,CUR,20409,B6,1,16,0,16
882,2019,JFK,GYD,21692,J2,0,16,0,16
883,2020,JFK,PTP,20409,B6,1,16,0,16
884,2019,EWR,STN,19917,5X,1,16,0,16
885,2019,EWR,SKB,19977,UA,1,16,0,16
886,2019,EWR,SJD,19977,UA,1,16,0,16
887,2019,EWR,PVR,19977,UA,1,16,0,16
888,2019,EWR,OPO,19576,TP,0,16,0,16
889,2019,EWR,GUA,19977,UA,1,16,0,16
890,2020,EWR,YOW,20366,EV,1,16,0,16
891,2019,EWR,CUN,21342,VB,0,16,0,16
892,2019,EWR,SKB,19977,UA,1,16,0,16
893,2019,JFK,GYD,21692,J2,0,16,0,16
894,2019,EWR,OPO,19576,TP,0,16,0,16
895,2020,JFK,RUH,19624,SV,0,16,0,16
896,2019,EWR,STN,20107,FX,1,16,0,16
897,2019,EWR,SAP,19977,UA,1,16,0,16
898,2020,EWR,BZE,19977,UA,1,16,0,16
899,2019,JFK,CKG,21271,HU,0,16,0,16
900,2019,JFK,MAD,20119,UX,0,16,0,16
901,2019,JFK,BRU,20277,OZ,0,16,0,16
902,2019,JFK,LRM,20409,B6,1,16,0,16
903,2019,JFK,CKG,21271,HU,0,16,0,16
904,2019,JFK,BOM,19790,DL,1,16,0,16
905,2019,EWR,YVR,19977,UA,1,16,0,16
906,2019,EWR,GCM,19977,UA,1,16,0,16
907,2019,EWR,ORY,21579,DY,0,16,0,16
908,2019,JFK,GYD,21692,J2,0,16,0,16
909,2019,JFK,TAS,20080,HY,0,16,0,16
910,2020,JFK,MEX,20409,B6,1,16,0,16
911,2019,JFK,SAP,19574,TA,0,16,0,16
912,2020,JFK,MAD,20119,UX,0,16,0,16
913,2019,EWR,SJD,19977,UA,1,16,0,16
914,2020,JFK,LGG,22036,X7,0,16,0,16
915,2019,EWR,CDG,20107,FX,1,16,0,16
916,2019,JFK,HKG,19545,CV,0,16,0,16
917,2020,JFK,CTU,21271,HU,0,16,0,16
918,2019,JFK,HKG,19545,CV,0,16,0,16
919,2020,JFK,GYD,21692,J2,0,16,0,16
920,2019,JFK,BRU,20277,OZ,0,16,0,16
921,2019,JFK,CTU,21271,HU,0,16,0,16
922,2019,JFK,FRA,21427,3S,0,16,0,16
923,2019,EWR,STN,19917,5X,1,16,0,16
924,2020,JFK,AMM,19568,RJ,0,17,2,19
925,2020,JFK,LOS,19790,DL,1,17,0,17
926,2019,JFK,DSS,19790,DL,1,17,0,17
927,2019,JFK,DSS,19790,DL,1,17,0,17
928,2019,JFK,BRU,20277,OZ,0,17,0,17
929,2019,EWR,CDG,20107,FX,1,17,0,17
930,2019,JFK,SAP,19574,TA,0,17,0,17
931,2019,EWR,STN,20107,FX,1,17,0,17
932,2020,EWR,FCO,19977,UA,1,17,0,17
933,2019,JFK,AGP,19790,DL,1,17,0,17
934,2020,JFK,OSL,21579,DY,0,17,0,17
935,2019,JFK,CPH,19790,DL,1,17,0,17
936,2019,JFK,GLA,19790,DL,1,17,0,17
937,2019,JFK,SAP,19574,TA,0,17,0,17
938,2019,JFK,PDL,19790,DL,1,17,0,17
939,2019,JFK,GIG,19790,DL,1,17,0,17
940,2019,JFK,DSS,19790,DL,1,17,0,17
941,2019,JFK,HKG,19545,CV,0,17,0,17
942,2019,JFK,LUX,19545,CV,0,17,0,17
943,2020,JFK,SKB,19805,AA,1,17,0,17
944,2019,JFK,DSS,19790,DL,1,17,0,17
945,2020,JFK,FCO,19790,DL,1,17,2,19
946,2019,JFK,BRU,20277,OZ,0,17,0,17
947,2020,EWR,YQB,20366,EV,1,17,0,17
948,2019,JFK,HKG,19545,CV,0,17,0,17
949,2019,JFK,BRU,20277,OZ,0,17,0,17
950,2019,JFK,BRU,20277,OZ,0,17,0,17
951,2019,JFK,BRU,20277,OZ,0,17,0,17
952,2019,JFK,SAP,19574,TA,0,17,0,17
953,2020,JFK,HKG,19545,CV,0,17,0,17
954,2019,EWR,STN,19917,5X,1,17,0,17
955,2019,JFK,MEX,21351,Y4,0,17,0,17
956,2019,JFK,HKG,19545,CV,0,17,0,17
957,2020,JFK,DSS,19790,DL,1,17,0,17
958,2019,JFK,SAP,19574,TA,0,17,0,17
959,2019,JFK,GRU,19552,LA,0,17,0,17
960,2020,JFK,SAP,19574,TA,0,17,0,17
961,2019,JFK,BRU,20277,OZ,0,17,0,17
962,2019,EWR,CDG,20107,FX,1,18,0,18
963,2019,EWR,OPO,19576,TP,0,18,0,18
964,2019,EWR,CDG,20107,FX,1,18,0,18
965,2019,JFK,GYD,21692,J2,0,18,0,18
966,2019,JFK,CKG,21271,HU,0,18,0,18
967,2019,JFK,DSS,19790,DL,1,18,0,18
968,2019,JFK,SVD,19542,BW,0,18,0,18
969,2019,JFK,HKG,19545,CV,0,18,0,18
970,2019,JFK,ADD,20153,ET,0,18,0,18
971,2019,JFK,GYD,21692,J2,0,18,0,18
972,2019,JFK,BEG,21738,JU,0,18,0,18
973,2019,JFK,CKG,21271,HU,0,18,0,18
974,2019,JFK,HKG,19545,CV,0,18,0,18
975,2019,JFK,LIR,20409,B6,1,18,0,18
976,2019,JFK,SNN,19540,BA,0,18,0,18
977,2019,JFK,DSS,19790,DL,1,18,0,18
978,2019,JFK,DSS,19790,DL,1,18,0,18
979,2019,JFK,HKG,19545,CV,0,18,0,18
980,2019,JFK,CUR,20409,B6,1,18,0,18
981,2019,JFK,CKG,21271,HU,0,18,0,18
982,2019,JFK,ADD,20153,ET,0,18,0,18
983,2019,JFK,DSS,19790,DL,1,18,0,18
984,2019,JFK,SVD,19542,BW,0,18,0,18
985,2019,JFK,CKG,21271,HU,0,18,0,18
986,2019,JFK,GYD,21692,J2,0,18,0,18
987,2019,EWR,BZE,19977,UA,1,18,0,18
988,2019,EWR,OPO,19576,TP,0,18,0,18
989,2019,EWR,YUL,20452,YX,1,18,0,18
990,2019,EWR,PLS,19977,UA,1,18,0,18
991,2019,EWR,MBJ,19977,UA,1,18,0,18
992,2020,EWR,ORY,22002,LV,0,18,0,18
993,2019,JFK,CKG,21271,HU,0,18,0,18
994,2019,JFK,CTU,21271,HU,0,18,0,18
995,2019,JFK,TAS,20080,HY,0,18,0,18
996,2019,JFK,DSS,19790,DL,1,18,0,18
997,2019,JFK,CUR,20409,B6,1,18,0,18
998,2019,JFK,GYD,21692,J2,0,18,0,18
999,2020,JFK,DSS,19790,DL,1,18,0,18
1000,2019,JFK,SAP,19574,TA,0,18,0,18
1001,2019,JFK,CKG,21271,HU,0,18,0,18
1002,2019,JFK,GYD,21692,J2,0,18,0,18
1003,2019,EWR,HAV,19977,UA,1,18,0,18
1004,2019,EWR,SAL,19977,UA,1,18,0,18
1005,2020,JFK,CAN,20133,CZ,0,18,0,18
1006,2020,JFK,BEG,21738,JU,0,18,0,18
1007,2019,JFK,GYD,21692,J2,0,18,0,18
1008,2019,JFK,CKG,21271,HU,0,18,0,18
1009,2019,JFK,CTU,21271,HU,0,18,0,18
1010,2019,JFK,LGG,20200,5C,0,18,0,18
1011,2020,JFK,ADD,20153,ET,0,18,0,18
1012,2019,JFK,LRM,20409,B6,1,18,0,18
1013,2019,JFK,TAS,20080,HY,0,18,0,18
1014,2019,JFK,TLV,20200,5C,0,18,0,18
1015,2019,JFK,DSS,19790,DL,1,18,0,18
1016,2020,JFK,CKG,21271,HU,0,18,0,18
1017,2020,JFK,SKB,19805,AA,1,18,0,18
1018,2020,JFK,TAS,20080,HY,0,18,0,18
1019,2020,EWR,SKB,19977,UA,1,18,0,18
1020,2019,JFK,CPH,21579,DY,0,18,0,18
1021,2019,JFK,SAP,19574,TA,0,18,0,18
1022,2020,EWR,GUA,19977,UA,1,18,0,18
1023,2019,JFK,CUR,20409,B6,1,18,0,18
1024,2019,EWR,SJD,19977,UA,1,18,0,18
1025,2019,EWR,CDG,20107,FX,1,18,0,18
1026,2019,EWR,ATH,19977,UA,1,18,0,18
1027,2019,EWR,CDG,20107,FX,1,18,0,18
