index,airline_id,dep_airport,des_airport,stops
40976,MK,DEL,MRU,0
40977,MK,DUR,MRU,0
40978,MK,DXB,MRU,0
40979,MK,HKG,MRU,0
40980,MK,JNB,MRU,0
40981,MK,KUL,MRU,0
40982,MK,KUL,SIN,0
40983,MK,LHR,MRU,0
40984,MK,MAA,MRU,0
40985,MK,MRU,BLR,0
40986,MK,MRU,BOM,0
40987,MK,MRU,CDG,0
40988,MK,MRU,CPT,0
40989,MK,MRU,DEL,0
40990,MK,MRU,DUR,0
40991,MK,MRU,DXB,0
40992,MK,MRU,HKG,0
40993,MK,MRU,JNB,0
40994,MK,MRU,KUL,0
40995,MK,MRU,LHR,0
40996,MK,MRU,NBO,0
40997,MK,MRU,PEK,0
40998,MK,MRU,PER,0
40999,MK,MRU,PVG,0
41000,MK,MRU,RRG,0
41001,MK,MRU,RUN,0
41002,MK,MRU,TNR,0
41003,MK,MRU,ZSE,0
41004,MK,NBO,MRU,0
41005,MK,PEK,MRU,0
41006,MK,PER,MRU,0
41007,MK,PVG,MRU,0
41008,MK,RRG,MRU,0
41009,MK,RUN,MRU,0
41010,MK,SIN,KUL,0
41011,MK,TNR,MRU,0
41012,MK,ZSE,MRU,0
41013,MM,CTS,KIX,0
41014,MM,FUK,KIX,0
41015,MM,HKG,KIX,0
41016,MM,ICN,KIX,0
41017,MM,ISG,KIX,0
41018,MM,ISG,OKA,0
41019,MM,KHH,KIX,0
41020,MM,KIX,CTS,0
41021,MM,KIX,FUK,0
41022,MM,KIX,HKG,0
41023,MM,KIX,ICN,0
41024,MM,KIX,ISG,0
41025,MM,KIX,KHH,0
41026,MM,KIX,KOJ,0
41027,MM,KIX,MYJ,0
41028,MM,KIX,NGS,0
41029,MM,KIX,NRT,0
41030,MM,KIX,OKA,0
41031,MM,KIX,PUS,0
41032,MM,KIX,SDJ,0
41033,MM,KIX,TPE,0
41034,MM,KOJ,KIX,0
41035,MM,MYJ,KIX,0
41036,MM,NGS,KIX,0
41037,MM,NRT,KIX,0
41038,MM,OKA,ISG,0
41039,MM,OKA,KIX,0
41040,MM,OKA,TPE,0
41041,MM,PUS,KIX,0
41042,MM,SDJ,KIX,0
41043,MM,TPE,KIX,0
41044,MM,TPE,OKA,0
41045,MN,CPT,DUR,0
41046,MN,CPT,HLA,0
41047,MN,CPT,JNB,0
41048,MN,DUR,CPT,0
41049,MN,DUR,HLA,0
41050,MN,DUR,JNB,0
41051,MN,ELS,JNB,0
41052,MN,GRJ,JNB,0
41053,MN,HLA,CPT,0
41054,MN,HLA,DUR,0
41055,MN,JNB,CPT,0
41056,MN,JNB,DUR,0
41057,MN,JNB,ELS,0
41058,MN,JNB,GRJ,0
41059,MO,YBK,YCS,0
41060,MO,YBK,YRT,0
41061,MO,YCS,YBK,0
41062,MO,YCS,YRT,0
41063,MO,YEK,YRT,0
41064,MO,YEK,YXN,0
41065,MO,YEK,YYQ,0
41066,MO,YFB,YRT,0
41067,MO,YFO,YQD,0
41068,MO,YFO,YTH,0
41069,MO,YFO,YWG,0
41070,MO,YGX,YTH,0
41071,MO,YGX,YWG,0
41072,MO,YOW,YFB,0
41073,MO,YQD,YFO,0
41074,MO,YQD,YTH,0
41075,MO,YQD,YWG,0
41076,MO,YRT,YBK,0
41077,MO,YRT,YCS,0
41078,MO,YRT,YEK,0
41079,MO,YRT,YTH,0
41080,MO,YRT,YUT,0
41081,MO,YRT,YWG,0
41082,MO,YRT,YXN,0
41083,MO,YRT,YYQ,0
41084,MO,YRT,YZF,0
41085,MO,YRT,YZS,0
41086,MO,YSK,YWG,0
41087,MO,YTH,YFO,0
41088,MO,YTH,YGX,0
41089,MO,YTH,YQD,0
41090,MO,YTH,YWG,0
41091,MO,YTH,YYQ,0
41092,MO,YUT,YRT,0
41093,MO,YUT,YZS,0
41094,MO,YWG,YFO,0
41095,MO,YWG,YGX,0
41096,MO,YWG,YQD,0
41097,MO,YWG,YRT,0
41098,MO,YWG,YSK,0
41099,MO,YWG,YTH,0
41100,MO,YWG,YYQ,0
41101,MO,YXN,YEK,0
41102,MO,YXN,YRT,0
41103,MO,YYQ,YEK,0
41104,MO,YYQ,YRT,0
41105,MO,YYQ,YTH,0
41106,MO,YYQ,YWG,0
41107,MO,YZF,YEG,0
41108,MO,YZF,YOW,0
41109,MO,YZS,YRT,0
41110,MO,YZS,YUT,0
41111,MR,BKK,ULN,0
41112,MR,BYN,LTI,0
41113,MR,BYN,ULN,0
41114,MR,COQ,HLD,0
41115,MR,COQ,NZH,0
41116,MR,COQ,ULN,0
41117,MR,HKG,ULN,0
41118,MR,HLD,COQ,0
41119,MR,HVD,ULN,0
41120,MR,LTI,BYN,0
41121,MR,MXV,ULN,0
41122,MR,NZH,COQ,0
41123,MR,ULN,BKK,0
41124,MR,ULN,BYN,0
41125,MR,ULN,COQ,0
41126,MR,ULN,DLZ,0
41127,MR,ULN,HKG,0
41128,MR,ULN,HVD,0
41129,MR,ULN,MXV,0
41130,MR,ULN,ULZ,0
41131,MR,ULZ,ULN,0
41132,MS,ABJ,ACC,0
41133,MS,ABS,ASW,0
41134,MS,ABV,CAI,0
41135,MS,ACC,ABJ,0
41136,MS,ACC,CAI,0
41137,MS,ADD,CAI,0
41138,MS,ADD,JIB,0
41139,MS,ADD,KGL,0
41140,MS,ADD,LAD,0
41141,MS,AHB,CAI,0
41142,MS,ALG,CAI,0
41143,MS,AMM,CAI,0
41144,MS,AMS,CAI,0
41145,MS,ASM,CAI,0
41146,MS,ASW,ABS,0
41147,MS,ASW,CAI,0
41148,MS,ATH,CAI,0
41149,MS,ATH,HBE,0
41150,MS,ATH,HER,0
41151,MS,ATZ,CAI,0
41152,MS,AUH,CAI,0
41153,MS,BAH,CAI,0
41154,MS,BCN,CAI,0
41155,MS,BEN,CAI,0
41156,MS,BEY,CAI,0
41157,MS,BEY,HBE,0
41158,MS,BGW,CAI,0
41159,MS,BJM,KGL,0
41160,MS,BKK,CAI,0
41161,MS,BKK,KUL,0
41162,MS,BOM,CAI,0
41163,MS,BRU,CAI,0
41164,MS,BUD,CAI,0
41165,MS,CAI,ABV,0
41166,MS,CAI,ACC,0
41167,MS,CAI,ADD,0
41168,MS,CAI,AHB,0
41169,MS,CAI,ALG,0
41170,MS,CAI,AMM,0
41171,MS,CAI,AMS,0
41172,MS,CAI,ASM,0
41173,MS,CAI,ASW,0
41174,MS,CAI,ATH,0
41175,MS,CAI,ATZ,0
41176,MS,CAI,AUH,0
41177,MS,CAI,BAH,0
41178,MS,CAI,BCN,0
41179,MS,CAI,BEN,0
41180,MS,CAI,BEY,0
41181,MS,CAI,BGW,0
41182,MS,CAI,BKK,0
41183,MS,CAI,BOM,0
41184,MS,CAI,BRU,0
41185,MS,CAI,BUD,0
41186,MS,CAI,CAN,0
41187,MS,CAI,CDG,0
41188,MS,CAI,CGK,0
41189,MS,CAI,CMN,0
41190,MS,CAI,CPH,0
41191,MS,CAI,DAR,0
41192,MS,CAI,DME,0
41193,MS,CAI,DMM,0
41194,MS,CAI,DOH,0
41195,MS,CAI,DXB,0
41196,MS,CAI,EBB,0
41197,MS,CAI,EBL,0
41198,MS,CAI,ELQ,0
41199,MS,CAI,FCO,0
41200,MS,CAI,FRA,0
41201,MS,CAI,GVA,0
41202,MS,CAI,HBE,0
41203,MS,CAI,HMB,0
41204,MS,CAI,HRG,0
41205,MS,CAI,IST,0
41206,MS,CAI,JED,0
41207,MS,CAI,JFK,0
41208,MS,CAI,JNB,0
41209,MS,CAI,JUB,0
41210,MS,CAI,KAN,0
41211,MS,CAI,KRT,0
41212,MS,CAI,KWI,0
41213,MS,CAI,LCA,0
41214,MS,CAI,LHR,0
41215,MS,CAI,LOS,0
41216,MS,CAI,LXR,0
41217,MS,CAI,MAD,0
41218,MS,CAI,MAN,0
41219,MS,CAI,MCT,0
41220,MS,CAI,MED,0
41221,MS,CAI,MUC,0
41222,MS,CAI,MXP,0
41223,MS,CAI,NBO,0
41224,MS,CAI,PEK,0
41225,MS,CAI,RMF,0
41226,MS,CAI,RUH,0
41227,MS,CAI,SAH,0
41228,MS,CAI,SHJ,0
41229,MS,CAI,SSH,0
41230,MS,CAI,SXF,0
41231,MS,CAI,TIP,0
41232,MS,CAI,TUN,0
41233,MS,CAI,VIE,0
41234,MS,CAI,YYZ,0
41235,MS,CAI,ZRH,0
41236,MS,CAN,CAI,0
41237,MS,CDG,CAI,0
41238,MS,CDG,LXR,0
41239,MS,CGK,CAI,0
41240,MS,CMN,CAI,0
41241,MS,CPH,CAI,0
41242,MS,DAR,CAI,0
41243,MS,DAR,HRE,0
41244,MS,DME,CAI,0
41245,MS,DMM,CAI,0
41246,MS,DMM,HBE,0
41247,MS,DOH,CAI,0
41248,MS,DXB,CAI,0
41249,MS,DXB,SIN,0
41250,MS,EBB,CAI,0
41251,MS,EBL,CAI,0
41252,MS,ELQ,CAI,0
41253,MS,FCO,CAI,0
41254,MS,FRA,CAI,0
41255,MS,GVA,CAI,0
41256,MS,HBE,ATH,0
41257,MS,HBE,BEY,0
41258,MS,HBE,CAI,0
41259,MS,HBE,DMM,0
41260,MS,HBE,HRG,0
41261,MS,HBE,IST,0
41262,MS,HBE,JED,0
41263,MS,HBE,KWI,0
41264,MS,HBE,MED,0
41265,MS,HBE,RUH,0
41266,MS,HBE,SSH,0
41267,MS,HER,ATH,0
41268,MS,HMB,CAI,0
41269,MS,HMB,KWI,0
41270,MS,HRE,DAR,0
41271,MS,HRG,CAI,0
41272,MS,HRG,HBE,0
41273,MS,HRG,IST,0
41274,MS,IST,CAI,0
41275,MS,IST,HBE,0
41276,MS,IST,HRG,0
41277,MS,IST,KBP,0
41278,MS,IST,SSH,0
41279,MS,JED,CAI,0
41280,MS,JED,HBE,0
41281,MS,JED,LXR,0
41282,MS,JED,SSH,0
41283,MS,JFK,CAI,0
41284,MS,JIB,ADD,0
41285,MS,JNB,CAI,0
41286,MS,JUB,CAI,0
41287,MS,KAN,CAI,0
41288,MS,KBP,IST,0
41289,MS,KGL,ADD,0
41290,MS,KGL,BJM,0
41291,MS,KRT,CAI,0
41292,MS,KUL,BKK,0
41293,MS,KWI,CAI,0
41294,MS,KWI,HBE,0
41295,MS,KWI,HMB,0
41296,MS,KWI,LXR,0
41297,MS,KWI,SSH,0
41298,MS,LAD,ADD,0
41299,MS,LCA,CAI,0
41300,MS,LHR,CAI,0
41301,MS,LHR,LXR,0
41302,MS,LOS,CAI,0
41303,MS,LXR,CAI,0
41304,MS,LXR,CDG,0
41305,MS,LXR,JED,0
41306,MS,LXR,KWI,0
41307,MS,LXR,LHR,0
41308,MS,MAD,CAI,0
41309,MS,MAN,CAI,0
41310,MS,MCT,CAI,0
41311,MS,MED,CAI,0
41312,MS,MED,HBE,0
41313,MS,MUC,CAI,0
41314,MS,MXP,CAI,0
41315,MS,NBO,CAI,0
41316,MS,PEK,CAI,0
41317,MS,RHO,ATH,0
41318,MS,RMF,CAI,0
41319,MS,RUH,CAI,0
41320,MS,RUH,HBE,0
41321,MS,RUH,SSH,0
41322,MS,SAH,CAI,0
41323,MS,SHJ,CAI,0
41324,MS,SIN,DXB,0
41325,MS,SSH,CAI,0
41326,MS,SSH,HBE,0
41327,MS,SSH,IST,0
41328,MS,SSH,JED,0
41329,MS,SSH,KWI,0
41330,MS,SSH,RUH,0
41331,MS,SXF,CAI,0
41332,MS,TIP,CAI,0
41333,MS,TUN,CAI,0
41334,MS,VIE,CAI,0
41335,MS,YYZ,CAI,0
41336,MS,ZRH,CAI,0
41337,MU,ACX,NAY,0
41338,MU,ACX,PVG,0
41339,MU,AKL,MEL,0
41340,MU,AKL,SYD,0
41341,MU,AMS,BCN,0
41342,MU,AMS,BLQ,0
41343,MU,AMS,CDG,0
41344,MU,AMS,CPH,0
41345,MU,AMS,FCO,0
41346,MU,AMS,FRA,0
41347,MU,AMS,LHR,0
41348,MU,AMS,MAD,0
41349,MU,AMS,PVG,0
41350,MU,AOG,PVG,0
41351,MU,AQG,SHA,0
41352,MU,AQG,WUH,0
41353,MU,AVA,NAY,0
41354,MU,BAV,NAY,0
41355,MU,BAV,NKG,0
41356,MU,BAV,SHA,0
41357,MU,BAV,SJW,0
41358,MU,BCN,AMS,0
41359,MU,BFJ,NAY,0
41360,MU,BHY,KMG,0
41361,MU,BHY,PVG,0
41362,MU,BKK,CTU,0
41363,MU,BKK,KMG,0
41364,MU,BKK,NGB,0
41365,MU,BKK,PVG,0
41366,MU,BLQ,AMS,0
41367,MU,BNE,SIN,0
41368,MU,BSD,KMG,0
41369,MU,CAN,HFE,0
41370,MU,CAN,HGH,0
41371,MU,CAN,HIA,0
41372,MU,CAN,HYN,0
41373,MU,CAN,KHN,0
41374,MU,CAN,KMG,0
41375,MU,CAN,LHW,0
41376,MU,CAN,LJG,0
41377,MU,CAN,LUM,0
41378,MU,CAN,NAY,0
41379,MU,CAN,NGB,0
41380,MU,CAN,NKG,0
41381,MU,CAN,NRT,0
41382,MU,CAN,PVG,0
41383,MU,CAN,SHA,0
41384,MU,CAN,TAO,0
41385,MU,CAN,TNA,0
41386,MU,CAN,TYN,0
41387,MU,CAN,WNZ,0
41388,MU,CAN,WUH,0
41389,MU,CAN,WUX,0
41390,MU,CAN,XIY,0
41391,MU,CAN,XMN,0
41392,MU,CCU,KMG,0
41393,MU,CDG,AMS,0
41394,MU,CDG,PEK,0
41395,MU,CDG,PVG,0
41396,MU,CEI,KMG,0
41397,MU,CGK,PVG,0
41398,MU,CGO,DLC,0
41399,MU,CGO,HGH,0
41400,MU,CGO,INC,0
41401,MU,CGO,KMG,0
41402,MU,CGO,NGB,0
41403,MU,CGO,NKG,0
41404,MU,CGO,PVG,0
41405,MU,CGO,SHA,0
41406,MU,CGO,URC,0
41407,MU,CGO,XNN,0
41408,MU,CGQ,PEK,0
41409,MU,CGQ,PVG,0
41410,MU,CGQ,XIY,0
41411,MU,CHC,SYD,0
41412,MU,CHG,DLC,0
41413,MU,CIF,HET,0
41414,MU,CIF,HRB,0
41415,MU,CIF,NAY,0
41416,MU,CIF,NKG,0
41417,MU,CIF,TSN,0
41418,MU,CIH,NAY,0
41419,MU,CIH,TYN,0
41420,MU,CIH,WUH,0
41421,MU,CJJ,HGH,0
41422,MU,CJU,NGB,0
41423,MU,CJU,PEK,0
41424,MU,CJU,PVG,0
41425,MU,CJU,WNZ,0
41426,MU,CKG,CZX,0
41427,MU,CKG,HFE,0
41428,MU,CKG,KMG,0
41429,MU,CKG,NAY,0
41430,MU,CKG,NGB,0
41431,MU,CKG,NKG,0
41432,MU,CKG,PVG,0
41433,MU,CKG,SHA,0
41434,MU,CKG,TNA,0
41435,MU,CKG,TXN,0
41436,MU,CKG,TYN,0
41437,MU,CKG,WNZ,0
41438,MU,CKG,WUX,0
41439,MU,CKG,XIY,0
41440,MU,CKG,XNN,0
41441,MU,CKG,ZAT,0
41442,MU,CMB,KMG,0
41443,MU,CMB,MLE,0
41444,MU,CNX,KMG,0
41445,MU,CNX,PVG,0
41446,MU,CPH,AMS,0
41447,MU,CSX,ICN,0
41448,MU,CSX,KMG,0
41449,MU,CSX,KWE,0
41450,MU,CSX,LZH,0
41451,MU,CSX,NAY,0
41452,MU,CSX,NGB,0
41453,MU,CSX,NKG,0
41454,MU,CSX,PVG,0
41455,MU,CSX,SHA,0
41456,MU,CSX,WUX,0
41457,MU,CSX,XIY,0
41458,MU,CSX,YNZ,0
41459,MU,CTS,PVG,0
41460,MU,CTU,BKK,0
41461,MU,CTU,CZX,0
41462,MU,CTU,DCY,0
41463,MU,CTU,DIG,0
41464,MU,CTU,DLU,0
41465,MU,CTU,HFE,0
41466,MU,CTU,HGH,0
41467,MU,CTU,JZH,0
41468,MU,CTU,KGT,0
41469,MU,CTU,KHN,0
41470,MU,CTU,KMG,0
41471,MU,CTU,LHW,0
41472,MU,CTU,LXA,0
41473,MU,CTU,NAY,0
41474,MU,CTU,NGB,0
41475,MU,CTU,NKG,0
41476,MU,CTU,PVG,0
41477,MU,CTU,SHA,0
41478,MU,CTU,TAO,0
41479,MU,CTU,TNA,0
41480,MU,CTU,TXN,0
41481,MU,CTU,TYN,0
41482,MU,CTU,WUH,0
41483,MU,CTU,WUX,0
41484,MU,CTU,XIY,0
41485,MU,CTU,XNN,0
41486,MU,CZX,CKG,0
41487,MU,CZX,CTU,0
41488,MU,CZX,DLC,0
41489,MU,CZX,DYG,0
41490,MU,CZX,KWL,0
41491,MU,CZX,NAY,0
41492,MU,CZX,PEK,0
41493,MU,CZX,SZX,0
41494,MU,CZX,XIY,0
41495,MU,CZX,XMN,0
41496,MU,DAC,KMG,0
41497,MU,DAD,KMG,0
41498,MU,DAT,NAY,0
41499,MU,DAT,PVG,0
41500,MU,DAX,PVG,0
41501,MU,DCY,CTU,0
41502,MU,DDG,TAO,0
41503,MU,DEL,PVG,0
41504,MU,DIG,CTU,0
41505,MU,DIG,JHG,0
41506,MU,DIG,KMG,0
41507,MU,DIG,LXA,0
41508,MU,DLC,CGO,0
41509,MU,DLC,CHG,0
41510,MU,DLC,CZX,0
41511,MU,DLC,KMG,0
41512,MU,DLC,LDS,0
41513,MU,DLC,LYA,0
41514,MU,DLC,LYG,0
41515,MU,DLC,NKG,0
41516,MU,DLC,NRT,0
41517,MU,DLC,PEK,0
41518,MU,DLC,PVG,0
41519,MU,DLC,TAO,0
41520,MU,DLC,XIY,0
41521,MU,DLU,CTU,0
41522,MU,DLU,JHG,0
41523,MU,DLU,KMG,0
41524,MU,DNH,XIY,0
41525,MU,DPS,PVG,0
41526,MU,DQA,TAO,0
41527,MU,DSN,HRB,0
41528,MU,DSN,KMG,0
41529,MU,DSN,NAY,0
41530,MU,DSN,XIY,0
41531,MU,DTW,PEK,0
41532,MU,DTW,PVG,0
41533,MU,DXB,KMG,0
41534,MU,DYG,CZX,0
41535,MU,DYG,NKG,0
41536,MU,DYG,PVG,0
41537,MU,DYG,XIY,0
41538,MU,ENH,WUH,0
41539,MU,ENY,NAY,0
41540,MU,ENY,XIY,0
41541,MU,FCO,AMS,0
41542,MU,FCO,PVG,0
41543,MU,FOC,KMG,0
41544,MU,FOC,NKG,0
41545,MU,FOC,PVG,0
41546,MU,FOC,SHA,0
41547,MU,FOC,XIY,0
41548,MU,FRA,AMS,0
41549,MU,FRA,PVG,0
41550,MU,FSZ,PVG,0
41551,MU,FUG,SHA,0
41552,MU,FUK,PVG,0
41553,MU,FUK,TAO,0
41554,MU,FUO,NAY,0
41555,MU,GMP,SHA,0
41556,MU,GOQ,XIY,0
41557,MU,GOQ,XNN,0
41558,MU,HAK,KHN,0
41559,MU,HAK,KMG,0
41560,MU,HAK,PVG,0
41561,MU,HAN,NNG,0
41562,MU,HAN,PVG,0
41563,MU,HDG,PVG,0
41564,MU,HDG,SHA,0
41565,MU,HET,CIF,0
41566,MU,HET,HLD,0
41567,MU,HET,HLH,0
41568,MU,HET,NAY,0
41569,MU,HET,NKG,0
41570,MU,HET,SHA,0
41571,MU,HET,SJW,0
41572,MU,HET,TGO,0
41573,MU,HET,TYN,0
41574,MU,HET,WUA,0
41575,MU,HET,XIL,0
41576,MU,HET,XIY,0
41577,MU,HFE,CAN,0
41578,MU,HFE,CKG,0
41579,MU,HFE,CTU,0
41580,MU,HFE,HKG,0
41581,MU,HFE,KMG,0
41582,MU,HFE,KWL,0
41583,MU,HFE,PEK,0
41584,MU,HFE,PVG,0
41585,MU,HFE,TAO,0
41586,MU,HFE,TPE,0
41587,MU,HFE,TXN,0
41588,MU,HFE,XIY,0
41589,MU,HFE,XMN,0
41590,MU,HGH,CAN,0
41591,MU,HGH,CGO,0
41592,MU,HGH,CJJ,0
41593,MU,HGH,CTU,0
41594,MU,HGH,HKG,0
41595,MU,HGH,HKT,0
41596,MU,HGH,KMG,0
41597,MU,HGH,LYG,0
41598,MU,HGH,LYI,0
41599,MU,HGH,LZO,0
41600,MU,HGH,PEK,0
41601,MU,HGH,SJW,0
41602,MU,HGH,SWA,0
41603,MU,HGH,TAO,0
41604,MU,HGH,TYN,0
41605,MU,HGH,WUH,0
41606,MU,HGH,XIY,0
41607,MU,HGH,XMN,0
41608,MU,HIA,CAN,0
41609,MU,HIA,HKG,0
41610,MU,HIA,PEK,0
41611,MU,HIA,SHA,0
41612,MU,HIJ,PVG,0
41613,MU,HKG,HFE,0
41614,MU,HKG,HGH,0
41615,MU,HKG,HIA,0
41616,MU,HKG,INC,0
41617,MU,HKG,KHN,0
41618,MU,HKG,KMG,0
41619,MU,HKG,LJG,0
41620,MU,HKG,LYG,0
41621,MU,HKG,NGB,0
41622,MU,HKG,NKG,0
41623,MU,HKG,PVG,0
41624,MU,HKG,SHA,0
41625,MU,HKG,TNA,0
41626,MU,HKG,TYN,0
41627,MU,HKG,WNZ,0
41628,MU,HKG,WUX,0
41629,MU,HKG,XIY,0
41630,MU,HKG,YNT,0
41631,MU,HKG,YNZ,0
41632,MU,HKT,HGH,0
41633,MU,HKT,KMG,0
41634,MU,HKT,PVG,0
41635,MU,HLD,HET,0
41636,MU,HLD,NAY,0
41637,MU,HLH,HET,0
41638,MU,HLH,NAY,0
41639,MU,HMI,PVG,0
41640,MU,HMI,URC,0
41641,MU,HND,PEK,0
41642,MU,HND,SHA,0
41643,MU,HNL,PVG,0
41644,MU,HRB,CIF,0
41645,MU,HRB,DSN,0
41646,MU,HRB,JGD,0
41647,MU,HRB,JNG,0
41648,MU,HRB,NAY,0
41649,MU,HRB,PEK,0
41650,MU,HRB,PVG,0
41651,MU,HRB,TAO,0
41652,MU,HRB,TGO,0
41653,MU,HRB,XIY,0
41654,MU,HRB,YNT,0
41655,MU,HSN,NAY,0
41656,MU,HSN,PVG,0
41657,MU,HTN,URC,0
41658,MU,HYN,CAN,0
41659,MU,HZH,KWE,0
41660,MU,ICN,CSX,0
41661,MU,ICN,KMG,0
41662,MU,ICN,KWL,0
41663,MU,ICN,NKG,0
41664,MU,ICN,PVG,0
41665,MU,ICN,TAO,0
41666,MU,ICN,WUH,0
41667,MU,ICN,XIY,0
41668,MU,ICN,YNT,0
41669,MU,INC,CGO,0
41670,MU,INC,HKG,0
41671,MU,INC,KMG,0
41672,MU,INC,NKG,0
41673,MU,INC,PEK,0
41674,MU,INC,PVG,0
41675,MU,INC,TPE,0
41676,MU,INC,URC,0
41677,MU,INC,XIY,0
41678,MU,IQN,LHW,0
41679,MU,IQN,NAY,0
41680,MU,JFK,PVG,0
41681,MU,JGD,HRB,0
41682,MU,JGN,JIC,0
41683,MU,JGN,LHW,0
41684,MU,JGN,XIY,0
41685,MU,JGS,SHA,0
41686,MU,JGS,SZX,0
41687,MU,JGS,XIY,0
41688,MU,JHG,DIG,0
41689,MU,JHG,DLU,0
41690,MU,JHG,KMG,0
41691,MU,JHG,LJG,0
41692,MU,JHG,TCZ,0
41693,MU,JIC,JGN,0
41694,MU,JIC,NAY,0
41695,MU,JIQ,KMG,0
41696,MU,JIQ,PEK,0
41697,MU,JIU,SHA,0
41698,MU,JMU,TAO,0
41699,MU,JNG,HRB,0
41700,MU,JNG,KMG,0
41701,MU,JNG,PEK,0
41702,MU,JNG,SHA,0
41703,MU,JNZ,PVG,0
41704,MU,JUH,NAY,0
41705,MU,JUZ,NAY,0
41706,MU,JXA,PEK,0
41707,MU,JXA,TAO,0
41708,MU,JZH,CTU,0
41709,MU,JZH,PVG,0
41710,MU,JZH,XIY,0
41711,MU,KGT,CTU,0
41712,MU,KHG,NGQ,0
41713,MU,KHG,URC,0
41714,MU,KHG,XIY,0
41715,MU,KHH,KHN,0
41716,MU,KHH,NKG,0
41717,MU,KHH,WUH,0
41718,MU,KHN,CAN,0
41719,MU,KHN,CTU,0
41720,MU,KHN,HAK,0
41721,MU,KHN,HKG,0
41722,MU,KHN,KHH,0
41723,MU,KHN,KMG,0
41724,MU,KHN,KOW,0
41725,MU,KHN,KWE,0
41726,MU,KHN,NAY,0
41727,MU,KHN,NGB,0
41728,MU,KHN,NKG,0
41729,MU,KHN,NNG,0
41730,MU,KHN,PEK,0
41731,MU,KHN,PVG,0
41732,MU,KHN,SHA,0
41733,MU,KHN,SZX,0
41734,MU,KHN,TPE,0
41735,MU,KHN,WUH,0
41736,MU,KHN,XIY,0
41737,MU,KIJ,PVG,0
41738,MU,KIX,NKG,0
41739,MU,KIX,PVG,0
41740,MU,KIX,TAO,0
41741,MU,KIX,YNT,0
41742,MU,KMG,BHY,0
41743,MU,KMG,BKK,0
41744,MU,KMG,BSD,0
41745,MU,KMG,CAN,0
41746,MU,KMG,CCU,0
41747,MU,KMG,CEI,0
41748,MU,KMG,CGO,0
41749,MU,KMG,CKG,0
41750,MU,KMG,CMB,0
41751,MU,KMG,CNX,0
41752,MU,KMG,CSX,0
41753,MU,KMG,CTU,0
41754,MU,KMG,DAC,0
41755,MU,KMG,DAD,0
41756,MU,KMG,DIG,0
41757,MU,KMG,DLC,0
41758,MU,KMG,DLU,0
41759,MU,KMG,DSN,0
41760,MU,KMG,DXB,0
41761,MU,KMG,FOC,0
41762,MU,KMG,HAK,0
41763,MU,KMG,HFE,0
41764,MU,KMG,HGH,0
41765,MU,KMG,HKG,0
41766,MU,KMG,HKT,0
41767,MU,KMG,ICN,0
41768,MU,KMG,INC,0
41769,MU,KMG,JHG,0
41770,MU,KMG,JIQ,0
41771,MU,KMG,JNG,0
41772,MU,KMG,KHN,0
41773,MU,KMG,KTM,0
41774,MU,KMG,KWL,0
41775,MU,KMG,LHW,0
41776,MU,KMG,LJG,0
41777,MU,KMG,LLF,0
41778,MU,KMG,LNJ,0
41779,MU,KMG,LUM,0
41780,MU,KMG,LXA,0
41781,MU,KMG,LYA,0
41782,MU,KMG,LZO,0
41783,MU,KMG,MDL,0
41784,MU,KMG,MFM,0
41785,MU,KMG,MIG,0
41786,MU,KMG,NAO,0
41787,MU,KMG,NGB,0
41788,MU,KMG,NKG,0
41789,MU,KMG,NNG,0
41790,MU,KMG,NYT,0
41791,MU,KMG,PEK,0
41792,MU,KMG,PVG,0
41793,MU,KMG,REP,0
41794,MU,KMG,RGN,0
41795,MU,KMG,SHA,0
41796,MU,KMG,SJW,0
41797,MU,KMG,SYM,0
41798,MU,KMG,SYX,0
41799,MU,KMG,SZX,0
41800,MU,KMG,TAO,0
41801,MU,KMG,TCZ,0
41802,MU,KMG,TPE,0
41803,MU,KMG,TSN,0
41804,MU,KMG,TYN,0
41805,MU,KMG,VTE,0
41806,MU,KMG,WNH,0
41807,MU,KMG,WNZ,0
41808,MU,KMG,WUH,0
41809,MU,KMG,XIC,0
41810,MU,KMG,XIY,0
41811,MU,KMG,XMN,0
41812,MU,KMG,YBP,0
41813,MU,KMG,ZAT,0
41814,MU,KMQ,PVG,0
41815,MU,KOJ,PVG,0
41816,MU,KOW,KHN,0
41817,MU,KOW,SHA,0
41818,MU,KRL,URC,0
41819,MU,KTM,KMG,0
41820,MU,KUL,PVG,0
41821,MU,KWE,CSX,0
41822,MU,KWE,HZH,0
41823,MU,KWE,KHN,0
41824,MU,KWE,PVG,0
41825,MU,KWE,SHA,0
41826,MU,KWE,XIY,0
41827,MU,KWL,CZX,0
41828,MU,KWL,HFE,0
41829,MU,KWL,ICN,0
41830,MU,KWL,KMG,0
41831,MU,KWL,PVG,0
41832,MU,KWL,SHA,0
41833,MU,KWL,XIY,0
41834,MU,LAX,PVG,0
41835,MU,LDS,DLC,0
41836,MU,LHR,AMS,0
41837,MU,LHR,PVG,0
41838,MU,LHW,CAN,0
41839,MU,LHW,CTU,0
41840,MU,LHW,IQN,0
41841,MU,LHW,JGN,0
41842,MU,LHW,KMG,0
41843,MU,LHW,NKG,0
41844,MU,LHW,PEK,0
41845,MU,LHW,PVG,0
41846,MU,LHW,SHA,0
41847,MU,LHW,SJW,0
41848,MU,LHW,TNA,0
