airline_id,dep_airport,des_airport,stops
4M,PUJ,MIA,0
4N,YEG,YXY,0
4N,YLW,YVR,0
4N,YLW,YXY,0
4N,YOW,YZF,0
4N,YVR,YLW,0
4N,YVR,YXY,0
4N,YXY,YLW,0
4N,YXY,YVR,0
4N,YXY,YYC,0
4N,YXY,YZF,0
4N,YYC,YEG,0
4N,YZF,YOW,0
4N,YZF,YXY,0
4O,ACA,MEX,0
4O,ACA,TLC,0
4O,AGU,MEX,0
4O,BOG,MEX,0
4O,CEN,MEX,0
4O,CJS,MEX,0
4O,CME,MEX,0
4O,CPE,MEX,0
4O,CTM,MEX,0
4O,CUL,MEX,0
4O,CUN,MEX,0
4O,CUN,MTY,0
4O,CUN,TLC,0
4O,CUU,MEX,0
4O,CZM,MEX,0
4O,GDL,MEX,0
4O,GDL,MTY,0
4O,GDL,SAT,0
4O,GDL,SJD,0
4O,GDL,SNA,0
4O,GDL,TIJ,0
4O,GUA,MEX,0
4O,HAV,MEX,0
4O,HMO,MEX,0
4O,HUX,MEX,0
4O,JFK,MEX,0
4O,LAP,MEX,0
4O,LAS,MTY,0
4O,LAS,TLC,0
4O,MEX,ACA,0
4O,MEX,AGU,0
4O,MEX,BOG,0
4O,MEX,CEN,0
4O,MEX,CJS,0
4O,MEX,CME,0
4O,MEX,CPE,0
4O,MEX,CTM,0
4O,MEX,CUL,0
4O,MEX,CUN,0
4O,MEX,CUU,0
4O,MEX,CZM,0
4O,MEX,GDL,0
4O,MEX,GUA,0
4O,MEX,HAV,0
4O,MEX,HMO,0
4O,MEX,HUX,0
4O,MEX,JFK,0
4O,MEX,LAP,0
4O,MEX,MIA,0
4O,MEX,MID,0
4O,MEX,MTT,0
4O,MEX,MTY,0
4O,MEX,MZT,0
4O,MEX,OAX,0
4O,MEX,PQM,0
4O,MEX,PVR,0
4O,MEX,REX,0
4O,MEX,SAT,0
4O,MEX,SJD,0
4O,MEX,SJO,0
4O,MEX,SNA,0
4O,MEX,TAM,0
4O,MEX,TGZ,0
4O,MEX,TIJ,0
4O,MEX,TRC,0
4O,MEX,VER,0
4O,MEX,VSA,0
4O,MEX,ZCL,0
4O,MEX,ZIH,0
4O,MEX,ZLO,0
4O,MIA,MEX,0
4O,MID,MEX,0
4O,MTT,MEX,0
4O,MTY,CUN,0
4O,MTY,GDL,0
4O,MTY,LAS,0
4O,MTY,MEX,0
4O,MTY,SAT,0
4O,MTY,TLC,0
4O,MZT,MEX,0
4O,OAX,MEX,0
4O,PQM,MEX,0
4O,PVR,MEX,0
4O,PVR,TLC,0
4O,REX,MEX,0
4O,SAT,GDL,0
4O,SAT,MEX,0
4O,SAT,MTY,0
4O,SAT,TLC,0
4O,SJD,GDL,0
4O,SJD,MEX,0
4O,SJD,TLC,0
4O,SJO,MEX,0
4O,SNA,GDL,0
4O,SNA,MEX,0
4O,TAM,MEX,0
4O,TGZ,MEX,0
4O,TIJ,GDL,0
4O,TIJ,MEX,0
4O,TLC,ACA,0
4O,TLC,CUN,0
4O,TLC,LAS,0
4O,TLC,MTY,0
4O,TLC,PVR,0
4O,TLC,SAT,0
4O,TLC,SJD,0
4O,TLC,ZIH,0
4O,TRC,MEX,0
4O,VER,MEX,0
4O,VSA,MEX,0
4O,ZCL,MEX,0
4O,ZIH,MEX,0
4O,ZIH,TLC,0
4O,ZLO,MEX,0
4Q,DEL,HEA,0
4Q,DEL,KBL,0
4Q,DXB,KBL,0
4Q,HEA,DEL,0
4Q,HEA,ISB,0
4Q,HEA,KBL,0
4Q,ISB,HEA,0
4Q,ISB,KBL,0
4Q,KBL,DEL,0
4Q,KBL,DXB,0
4Q,KBL,HEA,0
4Q,KBL,ISB,0
4Q,KBL,MZR,0
4Q,MZR,KBL,0
4T,AYT,ZRH,0
4T,BSL,HRG,0
4T,HRG,BSL,0
4T,HRG,ZRH,0
4T,PRN,ZRH,0
4T,RMF,ZRH,0
4T,SKP,ZRH,0
4T,ZRH,AYT,0
4T,ZRH,HRG,0
4T,ZRH,PRN,0
4T,ZRH,RMF,0
4T,ZRH,SKP,0
4U,AGP,STR,0
4U,AGP,TXL,0
4U,ALG,CGN,0
4U,AMS,HAM,0
4U,AOI,DUS,0
4U,AOI,TXL,0
4U,ARN,CGN,0
4U,ARN,DUS,0
4U,ARN,HAM,0
4U,ATH,CGN,0
4U,ATH,STR,0
4U,AYT,CGN,0
4U,BCN,CGN,0
4U,BCN,DUS,0
4U,BCN,HAJ,0
4U,BCN,HAM,0
4U,BCN,STR,0
4U,BDS,STR,0
4U,BEG,STR,0
4U,BGO,HAM,0
4U,BHX,HAM,0
4U,BHX,TXL,0
4U,BIA,CGN,0
4U,BIA,DUS,0
4U,BIA,HAM,0
4U,BIA,STR,0
4U,BIA,TXL,0
4U,BIO,DUS,0
4U,BIO,STR,0
4U,BLQ,CGN,0
4U,BLQ,TXL,0
4U,BRE,STR,0
4U,BRI,CGN,0
4U,BRI,DUS,0
4U,BRI,STR,0
4U,BRU,STR,0
4U,BSL,DUS,0
4U,BUD,CGN,0
4U,BUD,HAM,0
4U,BUD,STR,0
4U,CAG,CGN,0
4U,CAG,DUS,0
4U,CAG,STR,0
4U,CDG,HAM,0
4U,CFU,CGN,0
4U,CFU,DRS,0
4U,CFU,STR,0
4U,CGN,ALG,0
4U,CGN,ARN,0
4U,CGN,ATH,0
4U,CGN,AYT,0
4U,CGN,BCN,0
4U,CGN,BIA,0
4U,CGN,BLQ,0
4U,CGN,BRI,0
4U,CGN,BUD,0
4U,CGN,CAG,0
4U,CGN,CFU,0
4U,CGN,CLY,0
4U,CGN,CTA,0
4U,CGN,DBV,0
4U,CGN,DRS,0
4U,CGN,DUB,0
4U,CGN,EDI,0
4U,CGN,FAO,0
4U,CGN,FCO,0
4U,CGN,FDH,0
4U,CGN,HAM,0
4U,CGN,HDF,0
4U,CGN,HER,0
4U,CGN,IBZ,0
4U,CGN,JMK,0
4U,CGN,JTR,0
4U,CGN,KGS,0
4U,CGN,KLU,0
4U,CGN,KVA,0
4U,CGN,LEJ,0
4U,CGN,LHR,0
4U,CGN,LIS,0
4U,CGN,LPA,0
4U,CGN,MAN,0
4U,CGN,MXP,0
4U,CGN,NAP,0
4U,CGN,NCE,0
4U,CGN,NDR,0
4U,CGN,OLB,0
4U,CGN,PMI,0
4U,CGN,PMO,0
4U,CGN,PRG,0
4U,CGN,PSA,0
4U,CGN,PUY,0
4U,CGN,RAK,0
4U,CGN,RHO,0
4U,CGN,RJK,0
4U,CGN,RLG,0
4U,CGN,SAW,0
4U,CGN,SJJ,0
4U,CGN,SKG,0
4U,CGN,SPU,0
4U,CGN,STN,0
4U,CGN,SUF,0
4U,CGN,SZG,0
4U,CGN,TLV,0
4U,CGN,TUN,0
4U,CGN,TXL,0
4U,CGN,VCE,0
4U,CGN,VIE,0
4U,CGN,VRN,0
4U,CGN,WAW,0
4U,CGN,XRY,0
4U,CGN,ZAD,0
4U,CGN,ZAG,0
4U,CGN,ZRH,0
4U,CLY,CGN,0
4U,CTA,CGN,0
4U,CTA,DUS,0
4U,CTA,HAJ,0
4U,CTA,HAM,0
4U,CTA,STR,0
4U,CTA,TXL,0
4U,CWL,DUS,0
4U,DBV,CGN,0
4U,DBV,DUS,0
4U,DBV,HAJ,0
4U,DBV,HAM,0
4U,DBV,STR,0
4U,DBV,TXL,0
4U,DRS,CFU,0
4U,DRS,CGN,0
4U,DRS,DUS,0
4U,DRS,STR,0
4U,DTM,HDF,0
4U,DTM,MUC,0
4U,DTM,PMI,0
4U,DTM,SAW,0
4U,DTM,SPU,0
4U,DUB,CGN,0
4U,DUB,DUS,0
4U,DUS,AOI,0
4U,DUS,ARN,0
4U,DUS,BCN,0
4U,DUS,BIA,0
4U,DUS,BIO,0
4U,DUS,BRI,0
4U,DUS,BSL,0
4U,DUS,CAG,0
4U,DUS,CTA,0
4U,DUS,CWL,0
4U,DUS,DBV,0
4U,DUS,DRS,0
4U,DUS,DUB,0
4U,DUS,GVA,0
4U,DUS,HDF,0
4U,DUS,HER,0
4U,DUS,IBZ,0
4U,DUS,KTW,0
4U,DUS,LEJ,0
4U,DUS,LYS,0
4U,DUS,MAD,0
4U,DUS,MPL,0
4U,DUS,MXP,0
4U,DUS,NQY,0
4U,DUS,NUE,0
4U,DUS,OLB,0
4U,DUS,PMI,0
4U,DUS,POZ,0
4U,DUS,PRG,0
4U,DUS,PRN,0
4U,DUS,SKG,0
4U,DUS,SPU,0
4U,DUS,SUF,0
4U,DUS,TRN,0
4U,DUS,VCE,0
4U,DUS,WAW,0
4U,DUS,WRO,0
4U,DUS,ZAD,0
4U,EDI,CGN,0
4U,FAO,CGN,0
4U,FAO,HAM,0
4U,FAO,STR,0
4U,FCO,CGN,0
4U,FCO,HAJ,0
4U,FCO,HAM,0
4U,FCO,STR,0
4U,FCO,TXL,0
4U,FDH,CGN,0
4U,FKB,HAM,0
4U,FMM,HAM,0
4U,FMM,TXL,0
4U,FRA,HDF,0
4U,GVA,DUS,0
4U,GVA,HAM,0
4U,HAJ,BCN,0
4U,HAJ,CTA,0
4U,HAJ,DBV,0
4U,HAJ,FCO,0
4U,HAJ,HER,0
4U,HAJ,MXP,0
4U,HAJ,NAP,0
4U,HAJ,PMI,0
4U,HAJ,PRN,0
4U,HAJ,SAW,0
4U,HAJ,SKG,0
4U,HAJ,SPU,0
4U,HAJ,STN,0
4U,HAJ,STR,0
4U,HAJ,SUF,0
4U,HAJ,VCE,0
4U,HAJ,VIE,0
4U,HAM,AMS,0
4U,HAM,ARN,0
4U,HAM,BCN,0
4U,HAM,BGO,0
4U,HAM,BHX,0
4U,HAM,BIA,0
4U,HAM,BUD,0
4U,HAM,CDG,0
4U,HAM,CGN,0
4U,HAM,CTA,0
4U,HAM,DBV,0
4U,HAM,FAO,0
4U,HAM,FCO,0
4U,HAM,FKB,0
4U,HAM,FMM,0
4U,HAM,GVA,0
4U,HAM,HER,0
4U,HAM,KLU,0
4U,HAM,LHR,0
4U,HAM,MAD,0
4U,HAM,MAN,0
4U,HAM,MXP,0
4U,HAM,NAP,0
4U,HAM,NCE,0
4U,HAM,NUE,0
4U,HAM,OLB,0
4U,HAM,OSL,0
4U,HAM,PMI,0
4U,HAM,PRG,0
4U,HAM,PRN,0
4U,HAM,RJK,0
4U,HAM,SAW,0
4U,HAM,SKG,0
4U,HAM,SPU,0
4U,HAM,STR,0
4U,HAM,TLS,0
4U,HAM,VCE,0
4U,HAM,VIE,0
4U,HAM,VRN,0
4U,HAM,ZRH,0
4U,HDF,CGN,0
4U,HDF,DTM,0
4U,HDF,DUS,0
4U,HDF,FRA,0
4U,HDF,STR,0
4U,HEL,TXL,0
4U,HER,CGN,0
4U,HER,DUS,0
4U,HER,HAJ,0
4U,HER,HAM,0
4U,HER,STR,0
4U,HER,TXL,0
4U,IBZ,CGN,0
4U,IBZ,DUS,0
4U,IBZ,STR,0
4U,IBZ,TXL,0
4U,JMK,CGN,0
4U,JTR,CGN,0
4U,KGS,CGN,0
4U,KLU,CGN,0
4U,KLU,HAM,0
4U,KLU,TXL,0
4U,KRK,STR,0
4U,KTW,DUS,0
4U,KVA,CGN,0
4U,KVA,STR,0
4U,LEJ,CGN,0
4U,LEJ,DUS,0
4U,LEJ,STR,0
4U,LHR,CGN,0
4U,LHR,HAM,0
4U,LHR,STR,0
4U,LHR,TXL,0
4U,LIN,TXL,0
4U,LIS,CGN,0
4U,LIS,STR,0
4U,LPA,CGN,0
4U,LYS,DUS,0
4U,MAD,DUS,0
4U,MAD,HAM,0
4U,MAN,CGN,0
4U,MAN,HAM,0
4U,MPL,DUS,0
4U,MUC,DTM,0
4U,MXP,CGN,0
4U,MXP,DUS,0
4U,MXP,HAJ,0
4U,MXP,HAM,0
4U,MXP,STR,0
4U,NAP,CGN,0
4U,NAP,HAJ,0
4U,NAP,HAM,0
4U,NAP,STR,0
4U,NCE,CGN,0
4U,NCE,HAM,0
4U,NCE,TXL,0
4U,NDR,CGN,0
4U,NQY,DUS,0
4U,NUE,DUS,0
4U,NUE,HAM,0
4U,NUE,TXL,0
4U,OLB,CGN,0
4U,OLB,DUS,0
4U,OLB,HAM,0
4U,OLB,STR,0
4U,OSL,HAM,0
4U,PMI,CGN,0
4U,PMI,DTM,0
4U,PMI,DUS,0
4U,PMI,HAJ,0
4U,PMI,HAM,0
4U,PMI,STR,0
4U,PMI,TXL,0
4U,PMO,CGN,0
4U,POZ,DUS,0
4U,PRG,CGN,0
4U,PRG,DUS,0
4U,PRG,HAM,0
4U,PRN,DUS,0
4U,PRN,HAJ,0
4U,PRN,HAM,0
4U,PRN,STR,0
4U,PRN,TXL,0
4U,PSA,CGN,0
4U,PUY,CGN,0
4U,RAK,CGN,0
4U,RHO,CGN,0
4U,RJK,CGN,0
4U,RJK,HAM,0
4U,RJK,STR,0
4U,RLG,CGN,0
4U,RLG,STR,0
4U,SAW,CGN,0
4U,SAW,DTM,0
4U,SAW,HAJ,0
4U,SAW,HAM,0
4U,SAW,STR,0
4U,SAW,TXL,0
4U,SJJ,CGN,0
4U,SJJ,STR,0
4U,SJJ,TXL,0
4U,SKG,CGN,0
4U,SKG,DUS,0
4U,SKG,HAJ,0
4U,SKG,HAM,0
4U,SKG,STR,0
4U,SPU,CGN,0
4U,SPU,DTM,0
4U,SPU,DUS,0
4U,SPU,HAJ,0
4U,SPU,HAM,0
4U,SPU,STR,0
4U,SPU,TXL,0
4U,STN,CGN,0
4U,STN,HAJ,0
4U,STN,STR,0
4U,STR,AGP,0
4U,STR,ATH,0
4U,STR,BCN,0
4U,STR,BDS,0
4U,STR,BEG,0
4U,STR,BIA,0
4U,STR,BIO,0
4U,STR,BRE,0
4U,STR,BRI,0
4U,STR,BRU,0
4U,STR,BUD,0
4U,STR,CAG,0
4U,STR,CFU,0
4U,STR,CTA,0
4U,STR,DBV,0
4U,STR,DRS,0
4U,STR,FAO,0
4U,STR,FCO,0
4U,STR,HAJ,0
4U,STR,HAM,0
4U,STR,HDF,0
4U,STR,HER,0
4U,STR,IBZ,0
4U,STR,KRK,0
4U,STR,KVA,0
4U,STR,LEJ,0
4U,STR,LHR,0
4U,STR,LIS,0
4U,STR,MXP,0
4U,STR,NAP,0
4U,STR,OLB,0
4U,STR,PMI,0
4U,STR,PRN,0
4U,STR,RJK,0
4U,STR,RLG,0
4U,STR,SAW,0
4U,STR,SJJ,0
4U,STR,SKG,0
4U,STR,SPU,0
4U,STR,STN,0
4U,STR,SUF,0
4U,STR,TXL,0
4U,STR,VIE,0
4U,STR,ZAD,0
4U,STR,ZAG,0
4U,SUF,CGN,0
4U,SUF,DUS,0
4U,SUF,HAJ,0
4U,SUF,STR,0
4U,SZG,CGN,0
4U,TLS,HAM,0
4U,TLV,CGN,0
4U,TRN,DUS,0
4U,TUN,CGN,0
4U,TXL,AGP,0
4U,TXL,AOI,0
4U,TXL,BHX,0
4U,TXL,BIA,0
4U,TXL,BLQ,0
4U,TXL,CGN,0
4U,TXL,CTA,0
4U,TXL,DBV,0
4U,TXL,FCO,0
4U,TXL,FMM,0
4U,TXL,HEL,0
4U,TXL,HER,0
4U,TXL,IBZ,0
4U,TXL,KLU,0
4U,TXL,LHR,0
4U,TXL,LIN,0
4U,TXL,NCE,0
4U,TXL,NUE,0
4U,TXL,PMI,0
4U,TXL,PRN,0
4U,TXL,SAW,0
4U,TXL,SJJ,0
4U,TXL,SPU,0
4U,TXL,STR,0
4U,TXL,VIE,0
4U,TXL,VRN,0
4U,TXL,ZAD,0
4U,VCE,CGN,0
4U,VCE,DUS,0
4U,VCE,HAJ,0
4U,VCE,HAM,0
4U,VIE,CGN,0
4U,VIE,HAJ,0
4U,VIE,HAM,0
4U,VIE,STR,0
4U,VIE,TXL,0
4U,VRN,CGN,0
4U,VRN,HAM,0
4U,VRN,TXL,0
4U,WAW,CGN,0
4U,WAW,DUS,0
4U,WRO,DUS,0
4U,XRY,CGN,0
4U,ZAD,CGN,0
4U,ZAD,DUS,0
4U,ZAD,STR,0
4U,ZAD,TXL,0
4U,ZAG,CGN,0
4U,ZAG,STR,0
4U,ZRH,CGN,0
4U,ZRH,HAM,0
4W,AKP,FAI,0
4W,BTT,AKP,0
4W,BTT,CXF,0
4W,CEM,IRC,0
4W,CIK,FAI,0
4W,CIK,FYU,0
4W,CXF,AKP,0
4W,FAI,BTT,0
4W,FAI,CEM,0
4W,FAI,CIK,0
4W,FAI,FYU,0
4W,FAI,MLY,0
4W,FAI,RMP,0
4W,FAI,SVS,0
4W,FAI,TAL,0
4W,FAI,WBQ,0
4W,FYU,CIK,0
4W,FYU,FAI,0
4W,IRC,FAI,0
4W,MLY,MNT,0
4W,MNT,FAI,0
4W,RMP,FAI,0
4W,SVS,FAI,0
4W,SVS,WBQ,0
4W,TAL,FAI,0
4W,WBQ,FAI,0
4W,WBQ,SVS,0
4Y,AKI,TLT,0
4Y,ATT,KUK,0
4Y,BET,ATT,0
4Y,BET,EEK,0
4Y,BET,GNU,0
4Y,BET,KPN,0
4Y,BET,KWN,0
4Y,BET,KWT,0
4Y,BET,MLL,0
4Y,BET,NME,0
4Y,BET,WNA,0
4Y,BET,WTL,0
4Y,CYF,BET,0
4Y,EEK,BET,0
4Y,EEK,KWN,0
4Y,GNU,PTU,0
4Y,KKH,KWK,0
4Y,KKI,AKI,0
4Y,KPN,CYF,0
4Y,KUK,NUP,0
4Y,KWK,BET,0
4Y,KWN,BET,0
4Y,KWN,EEK,0
4Y,KWT,KKI,0
4Y,MLL,PQS,0
4Y,NME,OOK,0
4Y,NUP,BET,0
4Y,OOK,TNK,0
4Y,PKA,BET,0
4Y,PQS,BET,0
4Y,PTU,BET,0
4Y,TLT,BET,0
4Y,TNK,WWT,0
4Y,WNA,PKA,0
4Y,WTL,KKH,0
4Y,WWT,BET,0
5C,BOC,SJO,0
5C,DRK,SJO,0
5C,FON,XQP,0
5C,GLF,PJM,0
5C,LIR,SJO,0
5C,LIR,SYQ,0
5C,LIR,TNO,0
5C,MGA,SJO,0
5C,NOB,TMU,0
5C,PJM,SJO,0
5C,PMZ,SJO,0
5C,SJO,BOC,0
5C,SJO,DRK,0
5C,SJO,FON,0
5C,SJO,GLF,0
5C,SJO,MGA,0
5C,SJO,NOB,0
5C,SJO,PJM,0
5C,SJO,TMU,0
5C,SJO,TNO,0
5C,SJO,TTQ,0
5C,SJO,XQP,0
5C,SYQ,LIR,0
5C,TMU,SJO,0
5C,TNO,LIR,0
5C,TNO,SJO,0
5C,TTQ,SJO,0
5C,XQP,PMZ,0
5C,XQP,SJO,0
5G,ACC,KMS,0
5G,KMS,ACC,0
5H,EDL,LOK,0
5H,EDL,NBO,0
5H,JUB,NBO,0
5H,KIS,EDL,0
5H,KIS,NBO,0
5H,LAU,MYD,0
5H,LOK,EDL,0
5H,MBA,NBO,0
5H,MBA,ZNZ,0
5H,MYD,LAU,0
5H,MYD,NBO,0
5H,NBO,EDL,0
5H,NBO,JUB,0
5H,NBO,KIS,0
5H,NBO,LOK,0
5H,NBO,MBA,0
5H,NBO,MYD,0
5H,ZNZ,MBA,0
5J,BCD,CEB,0
5J,BCD,CGY,0
5J,BCD,DVO,0
5J,BCD,MNL,0
5J,BKI,MNL,0
5J,BKK,MNL,0
5J,BWN,MNL,0
5J,BXU,CEB,0
5J,BXU,MNL,0
5J,CAN,MNL,0
5J,CBO,MNL,0
5J,CEB,BCD,0
5J,CEB,BXU,0
5J,CEB,CGM,0
5J,CEB,CGY,0
5J,CEB,CRK,0
5J,CEB,DGT,0
5J,CEB,DPL,0
5J,CEB,DVO,0
5J,CEB,GES,0
5J,CEB,HKG,0
5J,CEB,IAO,0
5J,CEB,ICN,0
5J,CEB,ILO,0
5J,CEB,KLO,0
5J,CEB,LGP,0
5J,CEB,MNL,0
5J,CEB,MPH,0
5J,CEB,OZC,0
5J,CEB,PAG,0
5J,CEB,PPS,0
5J,CEB,PUS,0
5J,CEB,SIN,0
5J,CEB,SUG,0
5J,CEB,TAC,0
5J,CEB,USU,0
5J,CEB,ZAM,0
5J,CGK,MNL,0
5J,CGM,CEB,0
5J,CGY,BCD,0
5J,CGY,CEB,0
5J,CGY,DVO,0
5J,CGY,ILO,0
5J,CGY,MNL,0
5J,CRK,CEB,0
5J,CRK,HKG,0
5J,CRK,MFM,0
5J,CRK,SIN,0
5J,CYZ,MNL,0
5J,DGT,CEB,0
5J,DGT,MNL,0
5J,DPL,CEB,0
5J,DPL,DVO,0
5J,DPL,MNL,0
5J,DPS,MNL,0
5J,DVO,BCD,0
5J,DVO,CEB,0
5J,DVO,CGY,0
5J,DVO,DPL,0
5J,DVO,ILO,0
5J,DVO,MNL,0
5J,DVO,PPS,0
5J,DVO,ZAM,0
5J,DXB,MNL,0
5J,GES,CEB,0
5J,GES,ILO,0
5J,GES,MNL,0
5J,HAN,MNL,0
5J,HKG,CEB,0
5J,HKG,CRK,0
5J,HKG,ILO,0
5J,HKG,MNL,0
5J,HKT,MNL,0
5J,IAO,CEB,0
5J,ICN,CEB,0
5J,ICN,KLO,0
5J,ICN,MNL,0
5J,ILO,CEB,0
5J,ILO,CGY,0
5J,ILO,DVO,0
5J,ILO,GES,0
5J,ILO,HKG,0
5J,ILO,MNL,0
5J,ILO,PPS,0
5J,ILO,SIN,0
5J,KIX,MNL,0
5J,KLO,CEB,0
5J,KLO,ICN,0
5J,KLO,MNL,0
5J,KUL,MNL,0
5J,LAO,MNL,0
5J,LGP,CEB,0
5J,LGP,MNL,0
5J,MFM,CRK,0
5J,MFM,MNL,0
5J,MNL,BCD,0
5J,MNL,BKI,0
5J,MNL,BKK,0
5J,MNL,BWN,0
5J,MNL,BXU,0
5J,MNL,CAN,0
5J,MNL,CBO,0
5J,MNL,CEB,0
5J,MNL,CGK,0
5J,MNL,CGY,0
5J,MNL,CYZ,0
5J,MNL,DGT,0
5J,MNL,DPL,0
5J,MNL,DPS,0
5J,MNL,DVO,0
5J,MNL,DXB,0
5J,MNL,GES,0
5J,MNL,HAN,0
5J,MNL,HKG,0
5J,MNL,HKT,0
5J,MNL,ICN,0
5J,MNL,ILO,0
5J,MNL,KIX,0
5J,MNL,KLO,0
5J,MNL,KUL,0
5J,MNL,LAO,0
5J,MNL,LGP,0
5J,MNL,MFM,0
5J,MNL,MPH,0
5J,MNL,NGO,0
5J,MNL,NRT,0
5J,MNL,OZC,0
5J,MNL,PAG,0
5J,MNL,PEK,0
5J,MNL,PPS,0
5J,MNL,PUS,0
5J,MNL,PVG,0
5J,MNL,REP,0
5J,MNL,RXS,0
5J,MNL,SGN,0
5J,MNL,SIN,0
5J,MNL,SJI,0
5J,MNL,TAC,0
5J,MNL,TAG,0
5J,MNL,TPE,0
5J,MNL,TUG,0
5J,MNL,USU,0
5J,MNL,VRC,0
5J,MNL,WNP,0
5J,MNL,XMN,0
5J,MNL,ZAM,0
5J,MPH,CEB,0
5J,MPH,MNL,0
5J,NGO,MNL,0
5J,NRT,MNL,0
5J,OZC,CEB,0
5J,OZC,MNL,0
5J,PAG,CEB,0
5J,PAG,MNL,0
5J,PEK,MNL,0
5J,PPS,CEB,0
5J,PPS,DVO,0
5J,PPS,ILO,0
5J,PPS,MNL,0
5J,PUS,CEB,0
5J,PUS,MNL,0
5J,PVG,MNL,0
5J,REP,MNL,0
5J,RXS,MNL,0
5J,SGN,MNL,0
5J,SIN,CEB,0
5J,SIN,CRK,0
5J,SIN,ILO,0
5J,SIN,MNL,0
5J,SJI,MNL,0
5J,SUG,CEB,0
5J,TAC,CEB,0
5J,TAC,MNL,0
5J,TAG,MNL,0
5J,TPE,MNL,0
5J,TUG,MNL,0
5J,USU,CEB,0
5J,USU,MNL,0
5J,VRC,MNL,0
5J,WNP,MNL,0
5J,XMN,MNL,0
5J,ZAM,CEB,0
5J,ZAM,DVO,0
5J,ZAM,MNL,0
5M,ANU,NEV,0
5M,NEV,ANU,0
5N,ARH,CSH,0
5N,ARH,LED,0
5N,ARH,MMK,0
5N,ARH,NNM,0
5N,ARH,SVO,0
5N,ARH,USK,0
5N,CSH,ARH,0
5N,LED,ARH,0
5N,LED,MMK,0
5N,LED,SCW,0
5N,MMK,ARH,0
5N,MMK,LED,0
5N,MMK,SVO,0
5N,MMK,TOS,0
5N,NNM,ARH,0
5N,SCW,LED,0
5N,SCW,SVO,0
5N,SVO,ARH,0
5N,SVO,MMK,0
5N,SVO,SCW,0
5N,TOS,MMK,0
5N,USK,ARH,0
5P,ANF,IQQ,0
5P,CCP,SCL,0
5P,IQQ,SCL,0
5P,SCL,ANF,0
5Q,AEP,MVD,0
5Q,AEP,PDP,0
5Q,ASU,MVD,0
5Q,CWB,MVD,0
5Q,EZE,MVD,0
5Q,GIG,MVD,0
5Q,GRU,MVD,0
5Q,MVD,AEP,0
5Q,MVD,ASU,0
5Q,MVD,CWB,0
5Q,MVD,EZE,0
5Q,MVD,GIG,0
5Q,MVD,GRU,0
5Q,MVD,POA,0
5Q,MVD,SCL,0
5Q,PDP,AEP,0
5Q,POA,MVD,0
5Q,SCL,MVD,0
5T,YBK,YCS,0
5T,YBK,YXN,0
5T,YCB,YCO,0
5T,YCB,YYH,0
5T,YCB,YZF,0
5T,YCO,YCB,0
5T,YCO,YZF,0
5T,YCS,YBK,0
5T,YCS,YRT,0
5T,YCY,YFB,0
5T,YCY,YIO,0
5T,YEG,YZF,0
5T,YEK,YXN,0
5T,YEK,YYQ,0
5T,YEV,YVQ,0
5T,YFB,YCY,0
5T,YFB,YGT,0
5T,YFB,YOW,0
5T,YFB,YRT,0
5T,YFB,YTE,0
5T,YFB,YUX,0
5T,YFB,YXP,0
5T,YGT,YFB,0
5T,YGT,YIO,0
5T,YGT,YUX,0
5T,YHK,YYH,0
5T,YHK,YZF,0
5T,YIO,YCY,0
5T,YIO,YGT,0
5T,YOW,YFB,0
5T,YRT,YBK,0
5T,YRT,YCS,0
5T,YRT,YEK,1
5T,YRT,YFB,0
5T,YRT,YUT,0
5T,YRT,YYQ,0
5T,YRT,YZF,0
5T,YRT,YZS,0
5T,YTE,YFB,0
5T,YTH,YYQ,0
5T,YUX,YFB,0
5T,YUX,YGT,0
5T,YVM,YXP,0
5T,YVQ,YEV,0
5T,YVQ,YZF,0
5T,YWG,YRT,0
5T,YWG,YYQ,0
5T,YXN,YRT,0
5T,YXP,YFB,0
5T,YXP,YVM,0
5T,YYH,YCB,0
5T,YYH,YHK,0
5T,YYQ,YEK,0
5T,YYQ,YRT,0
5T,YYQ,YTH,0
5T,YYQ,YWG,0
5T,YZF,YCB,0
5T,YZF,YCO,0
5T,YZF,YEG,0
5T,YZF,YHK,0
5T,YZF,YRT,0
5T,YZF,YVQ,0
5T,YZF,YYH,0
5T,YZS,YRT,0
5T,YZS,YUT,0
5U,BZE,FRS,0
5U,FRS,BZE,0
5U,FRS,GUA,0
5U,GUA,FRS,0
5U,GUA,SAP,0
5U,GUA,TGU,0
5U,RTB,GUA,0
5U,SAP,GUA,0
5U,TGU,GUA,0
5Z,CPT,PBZ,0
5Z,ELL,JNB,0
5Z,JNB,ELL,0
5Z,JNB,MGH,0
5Z,MGH,JNB,0
5Z,PBZ,CPT,0
5Z,PBZ,JNB,0
6E,AMD,BLR,0
6E,AMD,BOM,0
6E,AMD,CCU,0
6E,AMD,DEL,0
6E,AMD,GOI,0
6E,AMD,HYD,0
6E,AMD,JAI,0
6E,AMD,MAA,0
6E,AMD,PNQ,0
6E,BBI,BLR,0
6E,BBI,BOM,0
6E,BBI,CCU,0
6E,BBI,DEL,0
6E,BBI,HYD,0
6E,BBI,VTZ,0
6E,BDQ,BOM,0
6E,BDQ,DEL,0
6E,BKK,CCU,0
6E,BKK,DEL,0
6E,BLR,AMD,0
6E,BLR,BBI,0
6E,BLR,BOM,0
6E,BLR,CCU,0
6E,BLR,COK,0
